x	y	V_num	V_ana	error_abs	error_rel
1.94	0.12	1.329	1.329	1.397e-06	1.051e-06
1.96	0.12	1.35	1.35	9.687e-07	7.178e-07
1.98	0.12	1.37	1.37	5.051e-07	3.687e-07
1.02	0.16	0.06391	0.06391	2.83e-06	4.427e-05
1.04	0.16	0.1018	0.1018	5.133e-06	5.041e-05
1.06	0.16	0.1391	0.1391	6.988e-06	5.025e-05
1.08	0.16	0.1756	0.1756	8.465e-06	4.82e-05
1.1	0.16	0.2115	0.2116	9.624e-06	4.549e-05
1.12	0.16	0.2468	0.2469	1.052e-05	4.26e-05
1.14	0.16	0.2816	0.2816	1.119e-05	3.973e-05
1.16	0.16	0.3157	0.3157	1.167e-05	3.698e-05
1.18	0.16	0.3492	0.3492	1.201e-05	3.438e-05
1.2	0.16	0.3823	0.3823	1.221e-05	3.195e-05
1.22	0.16	0.4147	0.4148	1.232e-05	2.97e-05
1.24	0.16	0.4467	0.4467	1.234e-05	2.762e-05
1.26	0.16	0.4782	0.4782	1.229e-05	2.569e-05
1.28	0.16	0.5092	0.5092	1.218e-05	2.392e-05
1.3	0.16	0.5398	0.5398	1.203e-05	2.228e-05
1.32	0.16	0.5698	0.5698	1.183e-05	2.077e-05
1.34	0.16	0.5995	0.5995	1.161e-05	1.937e-05
1.36	0.16	0.6287	0.6287	1.137e-05	1.808e-05
1.38	0.16	0.6575	0.6575	1.11e-05	1.689e-05
1.4	0.16	0.6859	0.6859	1.083e-05	1.578e-05
1.42	0.16	0.7139	0.7139	1.054e-05	1.476e-05
1.44	0.16	0.7415	0.7416	1.024e-05	1.381e-05
1.46	0.16	0.7688	0.7688	9.936e-06	1.292e-05
1.48	0.16	0.7957	0.7957	9.629e-06	1.21e-05
1.5	0.16	0.8222	0.8222	9.318e-06	1.133e-05
1.52	0.16	0.8484	0.8484	9.006e-06	1.061e-05
1.54	0.16	0.8743	0.8743	8.693e-06	9.942e-06
1.56	0.16	0.8998	0.8998	8.379e-06	9.311e-06
1.58	0.16	0.925	0.9251	8.065e-06	8.718e-06
1.6	0.16	0.9499	0.95	7.75e-06	8.159e-06
1.62	0.16	0.9746	0.9746	7.436e-06	7.63e-06
1.64	0.16	0.9989	0.9989	7.121e-06	7.129e-06
1.66	0.16	1.023	1.023	6.805e-06	6.652e-06
1.68	0.16	1.047	1.047	6.487e-06	6.198e-06
1.7	0.16	1.07	1.07	6.167e-06	5.763e-06
1.72	0.16	1.093	1.093	5.844e-06	5.345e-06
1.74	0.16	1.116	1.116	5.516e-06	4.942e-06
1.76	0.16	1.139	1.139	5.183e-06	4.551e-06
1.78	0.16	1.161	1.161	4.844e-06	4.171e-06
1.8	0.16	1.183	1.183	4.495e-06	3.799e-06
1.82	0.16	1.205	1.205	4.137e-06	3.432e-06
1.84	0.16	1.227	1.227	3.766e-06	3.069e-06
1.86	0.16	1.249	1.249	3.381e-06	2.708e-06
1.88	0.16	1.27	1.27	2.978e-06	2.345e-06
1.9	0.16	1.291	1.291	2.555e-06	1.979e-06
1.92	0.16	1.312	1.312	2.108e-06	1.607e-06
1.94	0.16	1.332	1.332	1.633e-06	1.226e-06
1.96	0.16	1.353	1.353	1.127e-06	8.332e-07
1.98	0.16	1.373	1.373	5.842e-07	4.256e-07
1.02	0.2	0.07733	0.07733	2.729e-06	3.529e-05
1.04	0.2	0.1148	0.1148	5.001e-06	4.358e-05
1.06	0.2	0.1515	0.1515	6.875e-06	4.537e-05
1.08	0.2	0.1876	0.1876	8.403e-06	4.478e-05
1.1	0.2	0.2231	0.2231	9.635e-06	4.318e-05
1.12	0.2	0.258	0.258	1.061e-05	4.112e-05
1.14	0.2	0.2924	0.2924	1.137e-05	3.89e-05
1.16	0.2	0.3261	0.3261	1.195e-05	3.664e-05
1.18	0.2	0.3593	0.3594	1.237e-05	3.442e-05
1.2	0.2	0.392	0.392	1.266e-05	3.229e-05
1.22	0.2	0.4242	0.4242	1.284e-05	3.026e-05
1.24	0.2	0.4559	0.4559	1.292e-05	2.834e-05
1.26	0.2	0.4871	0.4871	1.293e-05	2.654e-05
1.28	0.2	0.5178	0.5178	1.287e-05	2.486e-05
1.3	0.2	0.5481	0.5481	1.276e-05	2.328e-05
1.32	0.2	0.5779	0.578	1.261e-05	2.181e-05
1.34	0.2	0.6074	0.6074	1.241e-05	2.044e-05
1.36	0.2	0.6364	0.6364	1.219e-05	1.916e-05
1.38	0.2	0.6649	0.665	1.195e-05	1.797e-05
1.4	0.2	0.6931	0.6931	1.168e-05	1.685e-05
1.42	0.2	0.7209	0.721	1.14e-05	1.581e-05
1.44	0.2	0.7484	0.7484	1.111e-05	1.484e-05
1.46	0.2	0.7755	0.7755	1.08e-05	1.393e-05
1.48	0.2	0.8022	0.8022	1.049e-05	1.308e-05
1.5	0.2	0.8285	0.8286	1.018e-05	1.228e-05
1.52	0.2	0.8546	0.8546	9.854e-06	1.153e-05
1.54	0.2	0.8803	0.8803	9.528e-06	1.082e-05
1.56	0.2	0.9057	0.9057	9.199e-06	1.016e-05
1.58	0.2	0.9307	0.9307	8.867e-06	9.527e-06
1.6	0.2	0.9555	0.9555	8.533e-06	8.931e-06
1.62	0.2	0.98	0.98	8.197e-06	8.364e-06
1.64	0.2	1.004	1.004	7.858e-06	7.825e-06
1.66	0.2	1.028	1.028	7.516e-06	7.311e-06
1.68	0.2	1.052	1.052	7.17e-06	6.818e-06
1.7	0.2	1.075	1.075	6.821e-06	6.345e-06
1.72	0.2	1.098	1.098	6.466e-06	5.889e-06
1.74	0.2	1.121	1.121	6.105e-06	5.447e-06
1.76	0.2	1.143	1.143	5.737e-06	5.017e-06
1.78	0.2	1.166	1.166	5.36e-06	4.598e-06
1.8	0.2	1.188	1.188	4.973e-06	4.186e-06
1.82	0.2	1.21	1.21	4.573e-06	3.78e-06
1.84	0.2	1.231	1.231	4.159e-06	3.378e-06
1.86	0.2	1.253	1.253	3.729e-06	2.977e-06
1.88	0.2	1.274	1.274	3.279e-06	2.574e-06
1.9	0.2	1.295	1.295	2.808e-06	2.169e-06
1.92	0.2	1.315	1.315	2.311e-06	1.757e-06
1.94	0.2	1.336	1.336	1.786e-06	1.337e-06
1.96	0.2	1.356	1.356	1.228e-06	9.057e-07
1.98	0.2	1.376	1.376	6.345e-07	4.61e-07
1.02	0.24	0.09349	0.09349	2.498e-06	2.672e-05
1.04	0.24	0.1303	0.1303	4.619e-06	3.545e-05
1.06	0.24	0.1665	0.1665	6.405e-06	3.846e-05
1.08	0.24	0.2021	0.2021	7.895e-06	3.906e-05
1.1	0.24	0.2371	0.2371	9.123e-06	3.847e-05
1.12	0.24	0.2715	0.2716	1.012e-05	3.728e-05
1.14	0.24	0.3054	0.3054	1.093e-05	3.577e-05
1.16	0.24	0.3387	0.3388	1.156e-05	3.411e-05
1.18	0.24	0.3716	0.3716	1.204e-05	3.239e-05
1.2	0.24	0.4039	0.4039	1.239e-05	3.068e-05
1.22	0.24	0.4357	0.4357	1.263e-05	2.9e-05
1.24	0.24	0.467	0.467	1.278e-05	2.737e-05
1.26	0.24	0.4978	0.4979	1.285e-05	2.582e-05
1.28	0.24	0.5283	0.5283	1.285e-05	2.433e-05
1.3	0.24	0.5582	0.5582	1.28e-05	2.293e-05
1.32	0.24	0.5878	0.5878	1.269e-05	2.16e-05
1.34	0.24	0.6169	0.6169	1.255e-05	2.034e-05
1.36	0.24	0.6456	0.6456	1.237e-05	1.916e-05
1.38	0.24	0.674	0.674	1.216e-05	1.804e-05
1.4	0.24	0.7019	0.7019	1.193e-05	1.699e-05
1.42	0.24	0.7295	0.7295	1.168e-05	1.601e-05
1.44	0.24	0.7567	0.7567	1.141e-05	1.507e-05
1.46	0.24	0.7835	0.7835	1.112e-05	1.42e-05
1.48	0.24	0.81	0.81	1.083e-05	1.337e-05
1.5	0.24	0.8362	0.8362	1.053e-05	1.259e-05
1.52	0.24	0.862	0.862	1.022e-05	1.185e-05
1.54	0.24	0.8876	0.8876	9.897e-06	1.115e-05
1.56	0.24	0.9128	0.9128	9.573e-06	1.049e-05
1.58	0.24	0.9377	0.9377	9.244e-06	9.859e-06
1.6	0.24	0.9622	0.9623	8.91e-06	9.259e-06
1.62	0.24	0.9866	0.9866	8.571e-06	8.688e-06
1.64	0.24	1.011	1.011	8.227e-06	8.141e-06
1.66	0.24	1.034	1.034	7.878e-06	7.616e-06
1.68	0.24	1.058	1.058	7.523e-06	7.112e-06
1.7	0.24	1.081	1.081	7.162e-06	6.626e-06
1.72	0.24	1.104	1.104	6.794e-06	6.155e-06
1.74	0.24	1.127	1.127	6.418e-06	5.697e-06
1.76	0.24	1.149	1.149	6.033e-06	5.251e-06
1.78	0.24	1.171	1.171	5.638e-06	4.813e-06
1.8	0.24	1.193	1.193	5.23e-06	4.383e-06
1.82	0.24	1.215	1.215	4.808e-06	3.958e-06
1.84	0.24	1.236	1.236	4.371e-06	3.535e-06
1.86	0.24	1.258	1.258	3.916e-06	3.113e-06
1.88	0.24	1.279	1.279	3.44e-06	2.69e-06
1.9	0.24	1.3	1.3	2.942e-06	2.264e-06
1.92	0.24	1.32	1.32	2.418e-06	1.831e-06
1.94	0.24	1.341	1.341	1.865e-06	1.391e-06
1.96	0.24	1.361	1.361	1.28e-06	9.407e-07
1.98	0.24	1.381	1.381	6.597e-07	4.778e-07
1.02	0.28	0.1123	0.1123	2.176e-06	1.938e-05
1.04	0.28	0.1484	0.1484	4.061e-06	2.736e-05
1.06	0.28	0.184	0.184	5.681e-06	3.087e-05
1.08	0.28	0.219	0.219	7.06e-06	3.224e-05
1.1	0.28	0.2534	0.2534	8.224e-06	3.246e-05
1.12	0.28	0.2873	0.2873	9.196e-06	3.201e-05
1.14	0.28	0.3206	0.3206	9.995e-06	3.117e-05
1.16	0.28	0.3535	0.3535	1.064e-05	3.011e-05
1.18	0.28	0.3858	0.3858	1.116e-05	2.892e-05
1.2	0.28	0.4176	0.4177	1.156e-05	2.767e-05
1.22	0.28	0.449	0.449	1.185e-05	2.639e-05
1.24	0.28	0.4799	0.48	1.206e-05	2.512e-05
1.26	0.28	0.5104	0.5104	1.219e-05	2.387e-05
1.28	0.28	0.5404	0.5405	1.225e-05	2.266e-05
1.3	0.28	0.5701	0.5701	1.225e-05	2.149e-05
1.32	0.28	0.5993	0.5993	1.22e-05	2.036e-05
1.34	0.28	0.6281	0.6281	1.211e-05	1.929e-05
1.36	0.28	0.6565	0.6565	1.199e-05	1.826e-05
1.38	0.28	0.6845	0.6845	1.183e-05	1.728e-05
1.4	0.28	0.7122	0.7122	1.164e-05	1.635e-05
1.42	0.28	0.7394	0.7395	1.143e-05	1.546e-05
1.44	0.28	0.7664	0.7664	1.12e-05	1.462e-05
1.46	0.28	0.793	0.793	1.096e-05	1.382e-05
1.48	0.28	0.8192	0.8193	1.07e-05	1.306e-05
1.5	0.28	0.8452	0.8452	1.043e-05	1.234e-05
1.52	0.28	0.8708	0.8708	1.014e-05	1.165e-05
1.54	0.28	0.8961	0.8961	9.849e-06	1.099e-05
1.56	0.28	0.9211	0.9211	9.547e-06	1.036e-05
1.58	0.28	0.9458	0.9458	9.237e-06	9.766e-06
1.6	0.28	0.9702	0.9702	8.919e-06	9.193e-06
1.62	0.28	0.9943	0.9943	8.594e-06	8.644e-06
1.64	0.28	1.018	1.018	8.262e-06	8.115e-06
1.66	0.28	1.042	1.042	7.923e-06	7.606e-06
1.68	0.28	1.065	1.065	7.576e-06	7.114e-06
1.7	0.28	1.088	1.088	7.22e-06	6.636e-06
1.72	0.28	1.111	1.111	6.856e-06	6.172e-06
1.74	0.28	1.133	1.133	6.482e-06	5.719e-06
1.76	0.28	1.156	1.156	6.097e-06	5.276e-06
1.78	0.28	1.178	1.178	5.699e-06	4.839e-06
1.8	0.28	1.199	1.199	5.288e-06	4.409e-06
1.82	0.28	1.221	1.221	4.863e-06	3.982e-06
1.84	0.28	1.242	1.242	4.42e-06	3.557e-06
1.86	0.28	1.264	1.264	3.958e-06	3.133e-06
1.88	0.28	1.284	1.284	3.476e-06	2.706e-06
1.9	0.28	1.305	1.305	2.97e-06	2.276e-06
1.92	0.28	1.326	1.326	2.439e-06	1.84e-06
1.94	0.28	1.346	1.346	1.879e-06	1.396e-06
1.96	0.28	1.366	1.366	1.288e-06	9.43e-07
1.98	0.28	1.386	1.386	6.628e-07	4.782e-07
1.02	0.32	0.1335	0.1335	1.794e-06	1.344e-05
1.04	0.32	0.1689	0.1689	3.384e-06	2.004e-05
1.06	0.32	0.2038	0.2038	4.781e-06	2.346e-05
1.08	0.32	0.2381	0.2381	5.998e-06	2.52e-05
1.1	0.32	0.2719	0.2719	7.05e-06	2.593e-05
1.12	0.32	0.3051	0.3051	7.949e-06	2.605e-05
1.14	0.32	0.3379	0.3379	8.71e-06	2.578e-05
1.16	0.32	0.3702	0.3702	9.345e-06	2.524e-05
1.18	0.32	0.402	0.402	9.868e-06	2.455e-05
1.2	0.32	0.4333	0.4333	1.029e-05	2.374e-05
1.22	0.32	0.4642	0.4642	1.062e-05	2.287e-05
1.24	0.32	0.4947	0.4947	1.087e-05	2.197e-05
1.26	0.32	0.5247	0.5247	1.105e-05	2.106e-05
1.28	0.32	0.5543	0.5543	1.116e-05	2.014e-05
1.3	0.32	0.5835	0.5836	1.122e-05	1.924e-05
1.32	0.32	0.6124	0.6124	1.124e-05	1.835e-05
1.34	0.32	0.6408	0.6408	1.121e-05	1.749e-05
1.36	0.32	0.6688	0.6689	1.114e-05	1.665e-05
1.38	0.32	0.6965	0.6965	1.104e-05	1.584e-05
1.4	0.32	0.7239	0.7239	1.09e-05	1.506e-05
1.42	0.32	0.7508	0.7508	1.075e-05	1.432e-05
1.44	0.32	0.7775	0.7775	1.057e-05	1.36e-05
1.46	0.32	0.8038	0.8038	1.038e-05	1.291e-05
1.48	0.32	0.8298	0.8298	1.016e-05	1.225e-05
1.5	0.32	0.8554	0.8554	9.932e-06	1.161e-05
1.52	0.32	0.8808	0.8808	9.689e-06	1.1e-05
1.54	0.32	0.9058	0.9058	9.434e-06	1.041e-05
1.56	0.32	0.9306	0.9306	9.168e-06	9.851e-06
1.58	0.32	0.955	0.955	8.891e-06	9.309e-06
1.6	0.32	0.9792	0.9792	8.604e-06	8.786e-06
1.62	0.32	1.003	1.003	8.308e-06	8.282e-06
1.64	0.32	1.027	1.027	8.002e-06	7.793e-06
1.66	0.32	1.05	1.05	7.686e-06	7.319e-06
1.68	0.32	1.073	1.073	7.361e-06	6.859e-06
1.7	0.32	1.096	1.096	7.026e-06	6.41e-06
1.72	0.32	1.119	1.119	6.68e-06	5.971e-06
1.74	0.32	1.141	1.141	6.322e-06	5.541e-06
1.76	0.32	1.163	1.163	5.952e-06	5.117e-06
1.78	0.32	1.185	1.185	5.569e-06	4.699e-06
1.8	0.32	1.207	1.207	5.171e-06	4.285e-06
1.82	0.32	1.228	1.228	4.756e-06	3.873e-06
1.84	0.32	1.249	1.249	4.325e-06	3.461e-06
1.86	0.32	1.27	1.27	3.873e-06	3.049e-06
1.88	0.32	1.291	1.291	3.401e-06	2.634e-06
1.9	0.32	1.312	1.312	2.906e-06	2.215e-06
1.92	0.32	1.332	1.332	2.385e-06	1.79e-06
1.94	0.32	1.352	1.352	1.836e-06	1.358e-06
1.96	0.32	1.372	1.372	1.258e-06	9.167e-07
1.98	0.32	1.392	1.392	6.467e-07	4.646e-07
1.02	0.36	0.157	0.157	1.379e-06	8.786e-06
1.04	0.36	0.1916	0.1916	2.638e-06	1.377e-05
1.06	0.36	0.2257	0.2257	3.774e-06	1.672e-05
1.08	0.36	0.2593	0.2593	4.792e-06	1.848e-05
1.1	0.36	0.2924	0.2924	5.695e-06	1.948e-05
1.12	0.36	0.325	0.325	6.489e-06	1.997e-05
1.14	0.36	0.3571	0.3571	7.18e-06	2.011e-05
1.16	0.36	0.3888	0.3888	7.775e-06	2e-05
1.18	0.36	0.42	0.42	8.28e-06	1.971e-05
1.2	0.36	0.4508	0.4508	8.704e-06	1.931e-05
1.22	0.36	0.4812	0.4812	9.053e-06	1.881e-05
1.24	0.36	0.5111	0.5111	9.334e-06	1.826e-05
1.26	0.36	0.5407	0.5407	9.553e-06	1.767e-05
1.28	0.36	0.5698	0.5698	9.716e-06	1.705e-05
1.3	0.36	0.5986	0.5986	9.828e-06	1.642e-05
1.32	0.36	0.627	0.627	9.896e-06	1.578e-05
1.34	0.36	0.655	0.655	9.923e-06	1.515e-05
1.36	0.36	0.6827	0.6827	9.913e-06	1.452e-05
1.38	0.36	0.71	0.71	9.872e-06	1.39e-05
1.4	0.36	0.737	0.737	9.801e-06	1.33e-05
1.42	0.36	0.7636	0.7636	9.704e-06	1.271e-05
1.44	0.36	0.7899	0.7899	9.584e-06	1.213e-05
1.46	0.36	0.8159	0.8159	9.443e-06	1.157e-05
1.48	0.36	0.8416	0.8416	9.284e-06	1.103e-05
1.5	0.36	0.8669	0.8669	9.107e-06	1.05e-05
1.52	0.36	0.892	0.892	8.914e-06	9.994e-06
1.54	0.36	0.9168	0.9168	8.707e-06	9.498e-06
1.56	0.36	0.9412	0.9413	8.487e-06	9.017e-06
1.58	0.36	0.9655	0.9655	8.254e-06	8.549e-06
1.6	0.36	0.9894	0.9894	8.009e-06	8.095e-06
1.62	0.36	1.013	1.013	7.753e-06	7.653e-06
1.64	0.36	1.036	1.036	7.485e-06	7.222e-06
1.66	0.36	1.06	1.06	7.205e-06	6.8e-06
1.68	0.36	1.082	1.082	6.914e-06	6.387e-06
1.7	0.36	1.105	1.105	6.612e-06	5.983e-06
1.72	0.36	1.128	1.128	6.296e-06	5.584e-06
1.74	0.36	1.15	1.15	5.968e-06	5.191e-06
1.76	0.36	1.172	1.172	5.627e-06	4.802e-06
1.78	0.36	1.193	1.193	5.27e-06	4.417e-06
1.8	0.36	1.215	1.215	4.899e-06	4.032e-06
1.82	0.36	1.236	1.236	4.51e-06	3.649e-06
1.84	0.36	1.257	1.257	4.103e-06	3.264e-06
1.86	0.36	1.278	1.278	3.677e-06	2.877e-06
1.88	0.36	1.299	1.299	3.23e-06	2.487e-06
1.9	0.36	1.319	1.319	2.76e-06	2.093e-06
1.92	0.36	1.339	1.339	2.265e-06	1.692e-06
1.94	0.36	1.359	1.359	1.744e-06	1.283e-06
1.96	0.36	1.379	1.379	1.194e-06	8.661e-07
1.98	0.36	1.399	1.399	6.138e-07	4.388e-07
1.02	0.4	0.1827	0.1827	9.53e-07	5.217e-06
1.04	0.4	0.2164	0.2164	1.862e-06	8.605e-06
1.06	0.4	0.2497	0.2497	2.717e-06	1.088e-05
1.08	0.4	0.2825	0.2825	3.512e-06	1.243e-05
1.1	0.4	0.3148	0.3148	4.241e-06	1.347e-05
1.12	0.4	0.3467	0.3467	4.904e-06	1.415e-05
1.14	0.4	0.3782	0.3782	5.501e-06	1.455e-05
