x	y	V_num	V_ana	error_abs	error_rel
1.3	1.3	0.8868	0.8868	2.596e-05	2.928e-05
1.35	1.3	0.9872	0.9871	2.727e-05	2.763e-05
1.4	1.3	1.09	1.09	2.805e-05	2.574e-05
1.45	1.3	1.195	1.195	2.836e-05	2.374e-05
1.5	1.3	1.302	1.302	2.825e-05	2.169e-05
1.55	1.3	1.412	1.412	2.773e-05	1.964e-05
1.6	1.3	1.523	1.523	2.681e-05	1.76e-05
1.65	1.3	1.637	1.637	2.548e-05	1.557e-05
1.7	1.3	1.753	1.753	2.371e-05	1.353e-05
1.75	1.3	1.87	1.87	2.146e-05	1.148e-05
1.8	1.3	1.989	1.989	1.866e-05	9.378e-06
1.85	1.3	2.111	2.111	1.522e-05	7.211e-06
1.9	1.3	2.233	2.233	1.105e-05	4.946e-06
1.95	1.3	2.358	2.358	6.017e-06	2.552e-06
1.05	1.35	0.4946	0.4946	7.693e-06	1.555e-05
1.1	1.35	0.5872	0.5872	1.383e-05	2.356e-05
1.15	1.35	0.6829	0.6829	1.867e-05	2.734e-05
1.2	1.35	0.7816	0.7815	2.241e-05	2.867e-05
1.25	1.35	0.883	0.883	2.523e-05	2.857e-05
1.3	1.35	0.9872	0.9871	2.727e-05	2.763e-05
1.35	1.35	1.094	1.094	2.866e-05	2.62e-05
1.4	1.35	1.203	1.203	2.947e-05	2.449e-05
1.45	1.35	1.315	1.315	2.977e-05	2.265e-05
1.5	1.35	1.429	1.429	2.962e-05	2.073e-05
1.55	1.35	1.545	1.545	2.902e-05	1.879e-05
1.6	1.35	1.663	1.663	2.8e-05	1.683e-05
1.65	1.35	1.784	1.784	2.654e-05	1.488e-05
1.7	1.35	1.907	1.907	2.462e-05	1.291e-05
1.75	1.35	2.031	2.031	2.22e-05	1.093e-05
1.8	1.35	2.158	2.158	1.921e-05	8.903e-06
1.85	1.35	2.286	2.286	1.559e-05	6.819e-06
1.9	1.35	2.416	2.416	1.124e-05	4.654e-06
1.95	1.35	2.548	2.548	6.083e-06	2.387e-06
1.05	1.4	0.5663	0.5663	7.877e-06	1.391e-05
1.1	1.4	0.665	0.6649	1.419e-05	2.134e-05
1.15	1.4	0.7668	0.7667	1.917e-05	2.501e-05
1.2	1.4	0.8716	0.8716	2.303e-05	2.643e-05
1.25	1.4	0.9794	0.9793	2.595e-05	2.649e-05
1.3	1.4	1.09	1.09	2.805e-05	2.574e-05
1.35	1.4	1.203	1.203	2.947e-05	2.449e-05
1.4	1.4	1.319	1.319	3.029e-05	2.296e-05
1.45	1.4	1.437	1.437	3.057e-05	2.127e-05
1.5	1.4	1.558	1.558	3.037e-05	1.949e-05
1.55	1.4	1.681	1.681	2.971e-05	1.768e-05
1.6	1.4	1.807	1.807	2.861e-05	1.584e-05
1.65	1.4	1.934	1.934	2.706e-05	1.399e-05
1.7	1.4	2.064	2.064	2.503e-05	1.213e-05
1.75	1.4	2.195	2.195	2.249e-05	1.024e-05
1.8	1.4	2.329	2.329	1.939e-05	8.325e-06
1.85	1.4	2.465	2.465	1.567e-05	6.357e-06
1.9	1.4	2.602	2.602	1.125e-05	4.324e-06
1.95	1.4	2.742	2.742	6.057e-06	2.209e-06
1.05	1.45	0.64	0.64	7.969e-06	1.245e-05
1.1	1.45	0.7447	0.7447	1.436e-05	1.928e-05
1.15	1.45	0.8527	0.8526	1.94e-05	2.275e-05
1.2	1.45	0.9638	0.9638	2.331e-05	2.418e-05
1.25	1.45	1.078	1.078	2.625e-05	2.435e-05
1.3	1.45	1.195	1.195	2.836e-05	2.374e-05
1.35	1.45	1.315	1.315	2.977e-05	2.265e-05
1.4	1.45	1.437	1.437	3.057e-05	2.127e-05
1.45	1.45	1.562	1.562	3.082e-05	1.973e-05
1.5	1.45	1.69	1.69	3.058e-05	1.809e-05
1.55	1.45	1.82	1.82	2.987e-05	1.641e-05
1.6	1.45	1.952	1.952	2.871e-05	1.47e-05
1.65	1.45	2.087	2.087	2.709e-05	1.298e-05
1.7	1.45	2.224	2.224	2.5e-05	1.124e-05
1.75	1.45	2.363	2.363	2.241e-05	9.483e-06
1.8	1.45	2.504	2.504	1.926e-05	7.693e-06
1.85	1.45	2.647	2.647	1.552e-05	5.862e-06
1.9	1.45	2.792	2.792	1.11e-05	3.976e-06
1.95	1.45	2.939	2.939	5.954e-06	2.026e-06
1.05	1.5	0.7155	0.7155	7.975e-06	1.115e-05
1.1	1.5	0.8263	0.8263	1.436e-05	1.737e-05
1.15	1.5	0.9405	0.9405	1.938e-05	2.061e-05
1.2	1.5	1.058	1.058	2.326e-05	2.199e-05
1.25	1.5	1.179	1.179	2.617e-05	2.22e-05
1.3	1.5	1.302	1.302	2.825e-05	2.169e-05
1.35	1.5	1.429	1.429	2.962e-05	2.073e-05
1.4	1.5	1.558	1.558	3.037e-05	1.949e-05
1.45	1.5	1.69	1.69	3.058e-05	1.809e-05
1.5	1.5	1.825	1.825	3.029e-05	1.66e-05
1.55	1.5	1.962	1.962	2.954e-05	1.506e-05
1.6	1.5	2.101	2.101	2.835e-05	1.349e-05
1.65	1.5	2.243	2.243	2.67e-05	1.19e-05
1.7	1.5	2.387	2.387	2.459e-05	1.03e-05
1.75	1.5	2.533	2.533	2.199e-05	8.681e-06
1.8	1.5	2.682	2.682	1.886e-05	7.034e-06
1.85	1.5	2.832	2.832	1.516e-05	5.351e-06
1.9	1.5	2.985	2.985	1.082e-05	3.624e-06
1.95	1.5	3.139	3.139	5.786e-06	1.843e-06
1.05	1.55	0.7927	0.7927	7.901e-06	9.968e-06
1.1	1.55	0.9097	0.9097	1.419e-05	1.56e-05
1.15	1.55	1.03	1.03	1.913e-05	1.856e-05
1.2	1.55	1.154	1.154	2.291e-05	1.985e-05
1.25	1.55	1.281	1.281	2.573e-05	2.008e-05
1.3	1.55	1.412	1.412	2.773e-05	1.964e-05
1.35	1.55	1.545	1.545	2.902e-05	1.879e-05
1.4	1.55	1.681	1.681	2.971e-05	1.768e-05
1.45	1.55	1.82	1.82	2.987e-05	1.641e-05
1.5	1.55	1.962	1.962	2.954e-05	1.506e-05
1.55	1.55	2.106	2.106	2.877e-05	1.366e-05
1.6	1.55	2.253	2.252	2.756e-05	1.223e-05
1.65	1.55	2.402	2.402	2.592e-05	1.079e-05
1.7	1.55	2.553	2.553	2.383e-05	9.334e-06
1.75	1.55	2.707	2.707	2.127e-05	7.86e-06
1.8	1.55	2.863	2.863	1.822e-05	6.363e-06
1.85	1.55	3.021	3.021	1.461e-05	4.837e-06
1.9	1.55	3.181	3.181	1.041e-05	3.273e-06
1.95	1.55	3.343	3.343	5.559e-06	1.663e-06
1.05	1.6	0.8716	0.8716	7.745e-06	8.886e-06
1.1	1.6	0.995	0.995	1.387e-05	1.394e-05
1.15	1.6	1.122	1.122	1.864e-05	1.661e-05
1.2	1.6	1.252	1.252	2.226e-05	1.778e-05
1.25	1.6	1.386	1.386	2.494e-05	1.799e-05
1.3	1.6	1.523	1.523	2.681e-05	1.76e-05
1.35	1.6	1.663	1.663	2.8e-05	1.683e-05
1.4	1.6	1.807	1.807	2.861e-05	1.584e-05
1.45	1.6	1.952	1.952	2.871e-05	1.47e-05
1.5	1.6	2.101	2.101	2.835e-05	1.349e-05
1.55	1.6	2.253	2.252	2.756e-05	1.223e-05
1.6	1.6	2.406	2.406	2.636e-05	1.095e-05
1.65	1.6	2.563	2.563	2.475e-05	9.658e-06
1.7	1.6	2.722	2.722	2.273e-05	8.351e-06
1.75	1.6	2.883	2.883	2.027e-05	7.03e-06
1.8	1.6	3.046	3.046	1.733e-05	5.69e-06
1.85	1.6	3.212	3.212	1.389e-05	4.325e-06
1.9	1.6	3.38	3.38	9.889e-06	2.926e-06
1.95	1.6	3.55	3.55	5.277e-06	1.486e-06
1.05	1.65	0.9521	0.9521	7.501e-06	7.878e-06
1.1	1.65	1.082	1.082	1.337e-05	1.236e-05
1.15	1.65	1.215	1.215	1.789e-05	1.472e-05
1.2	1.65	1.353	1.353	2.13e-05	1.575e-05
1.25	1.65	1.493	1.493	2.377e-05	1.592e-05
1.3	1.65	1.637	1.637	2.548e-05	1.557e-05
1.35	1.65	1.784	1.784	2.654e-05	1.488e-05
1.4	1.65	1.934	1.934	2.706e-05	1.399e-05
1.45	1.65	2.087	2.087	2.709e-05	1.298e-05
1.5	1.65	2.243	2.243	2.67e-05	1.19e-05
1.55	1.65	2.402	2.402	2.592e-05	1.079e-05
1.6	1.65	2.563	2.563	2.475e-05	9.658e-06
1.65	1.65	2.727	2.727	2.322e-05	8.515e-06
1.7	1.65	2.893	2.893	2.13e-05	7.362e-06
1.75	1.65	3.062	3.062	1.898e-05	6.197e-06
1.8	1.65	3.233	3.233	1.622e-05	5.017e-06
1.85	1.65	3.406	3.406	1.299e-05	3.815e-06
1.9	1.65	3.582	3.582	9.251e-06	2.582e-06
1.95	1.65	3.76	3.76	4.937e-06	1.313e-06
1.05	1.7	1.034	1.034	7.156e-06	6.919e-06
1.1	1.7	1.171	1.171	1.268e-05	1.083e-05
1.15	1.7	1.311	1.311	1.687e-05	1.287e-05
1.2	1.7	1.454	1.454	1.998e-05	1.374e-05
1.25	1.7	1.602	1.602	2.221e-05	1.386e-05
1.3	1.7	1.753	1.753	2.371e-05	1.353e-05
1.35	1.7	1.907	1.907	2.462e-05	1.291e-05
1.4	1.7	2.064	2.064	2.503e-05	1.213e-05
1.45	1.7	2.224	2.224	2.5e-05	1.124e-05
1.5	1.7	2.387	2.387	2.459e-05	1.03e-05
1.55	1.7	2.553	2.553	2.383e-05	9.334e-06
1.6	1.7	2.722	2.722	2.273e-05	8.351e-06
1.65	1.7	2.893	2.893	2.13e-05	7.362e-06
1.7	1.7	3.067	3.067	1.952e-05	6.366e-06
1.75	1.7	3.243	3.243	1.739e-05	5.362e-06
1.8	1.7	3.422	3.422	1.487e-05	4.344e-06
1.85	1.7	3.604	3.604	1.192e-05	3.307e-06
1.9	1.7	3.787	3.787	8.491e-06	2.242e-06
1.95	1.7	3.973	3.973	4.538e-06	1.142e-06
1.05	1.75	1.118	1.118	6.69e-06	5.984e-06
1.1	1.75	1.261	1.261	1.175e-05	9.323e-06
1.15	1.75	1.408	1.407	1.552e-05	1.103e-05
1.2	1.75	1.558	1.558	1.827e-05	1.172e-05
1.25	1.75	1.712	1.712	2.019e-05	1.179e-05
1.3	1.75	1.87	1.87	2.146e-05	1.148e-05
1.35	1.75	2.031	2.031	2.22e-05	1.093e-05
1.4	1.75	2.195	2.195	2.249e-05	1.024e-05
1.45	1.75	2.363	2.363	2.241e-05	9.483e-06
1.5	1.75	2.533	2.533	2.199e-05	8.681e-06
1.55	1.75	2.707	2.707	2.127e-05	7.86e-06
1.6	1.75	2.883	2.883	2.027e-05	7.03e-06
1.65	1.75	3.062	3.062	1.898e-05	6.197e-06
1.7	1.75	3.243	3.243	1.739e-05	5.362e-06
1.75	1.75	3.428	3.428	1.549e-05	4.52e-06
1.8	1.75	3.614	3.614	1.325e-05	3.667e-06
1.85	1.75	3.803	3.803	1.064e-05	2.797e-06
1.9	1.75	3.995	3.995	7.596e-06	1.902e-06
1.95	1.75	4.189	4.189	4.072e-06	9.721e-07
1.05	1.8	1.203	1.203	6.07e-06	5.045e-06
1.1	1.8	1.353	1.353	1.054e-05	7.792e-06
1.15	1.8	1.506	1.506	1.378e-05	9.149e-06
1.2	1.8	1.663	1.663	1.608e-05	9.666e-06
1.25	1.8	1.825	1.825	1.765e-05	9.674e-06
1.3	1.8	1.989	1.989	1.866e-05	9.378e-06
1.35	1.8	2.158	2.158	1.921e-05	8.903e-06
1.4	1.8	2.329	2.329	1.939e-05	8.325e-06
1.45	1.8	2.504	2.504	1.926e-05	7.693e-06
1.5	1.8	2.682	2.682	1.886e-05	7.034e-06
1.55	1.8	2.863	2.863	1.822e-05	6.363e-06
1.6	1.8	3.046	3.046	1.733e-05	5.69e-06
1.65	1.8	3.233	3.233	1.622e-05	5.017e-06
1.7	1.8	3.422	3.422	1.487e-05	4.344e-06
1.75	1.8	3.614	3.614	1.325e-05	3.667e-06
1.8	1.8	3.809	3.809	1.136e-05	2.982e-06
1.85	1.8	4.006	4.006	9.138e-06	2.281e-06
1.9	1.8	4.205	4.205	6.55e-06	1.557e-06
1.95	1.8	4.407	4.407	3.528e-06	8.006e-07
1.05	1.85	1.29	1.29	5.242e-06	4.064e-06
1.1	1.85	1.446	1.446	8.946e-06	6.187e-06
1.15	1.85	1.606	1.606	1.154e-05	7.183e-06
1.2	1.85	1.77	1.77	1.332e-05	7.522e-06
1.25	1.85	1.939	1.939	1.45e-05	7.478e-06
1.3	1.85	2.111	2.111	1.522e-05	7.211e-06
1.35	1.85	2.286	2.286	1.559e-05	6.819e-06
1.4	1.85	2.465	2.465	1.567e-05	6.357e-06
1.45	1.85	2.647	2.647	1.552e-05	5.862e-06
1.5	1.85	2.832	2.832	1.516e-05	5.351e-06
1.55	1.85	3.021	3.021	1.461e-05	4.837e-06
1.6	1.85	3.212	3.212	1.389e-05	4.325e-06
1.65	1.85	3.406	3.406	1.299e-05	3.815e-06
1.7	1.85	3.604	3.604	1.192e-05	3.307e-06
1.75	1.85	3.803	3.803	1.064e-05	2.797e-06
1.8	1.85	4.006	4.006	9.138e-06	2.281e-06
1.85	1.85	4.211	4.211	7.382e-06	1.753e-06
1.9	1.85	4.418	4.418	5.322e-06	1.204e-06
1.95	1.85	4.628	4.628	2.891e-06	6.246e-07
1.05	1.9	1.378	1.378	4.112e-06	2.984e-06
1.1	1.9	1.541	1.541	6.835e-06	4.437e-06
1.15	1.9	1.708	1.708	8.649e-06	5.064e-06
1.2	1.9	1.879	1.879	9.845e-06	5.239e-06
1.25	1.9	2.054	2.054	1.061e-05	5.162e-06
1.3	1.9	2.233	2.233	1.105e-05	4.946e-06
1.35	1.9	2.416	2.416	1.124e-05	4.654e-06
1.4	1.9	2.602	2.602	1.125e-05	4.324e-06
1.45	1.9	2.792	2.792	1.11e-05	3.976e-06
1.5	1.9	2.985	2.985	1.082e-05	3.624e-06
1.55	1.9	3.181	3.181	1.041e-05	3.273e-06
1.6	1.9	3.38	3.38	9.889e-06	2.926e-06
1.65	1.9	3.582	3.582	9.251e-06	2.582e-06
1.7	1.9	3.787	3.787	8.491e-06	2.242e-06
1.75	1.9	3.995	3.995	7.596e-06	1.902e-06
1.8	1.9	4.205	4.205	6.55e-06	1.557e-06
1.85	1.9	4.418	4.418	5.322e-06	1.204e-06
1.9	1.9	4.634	4.634	3.871e-06	8.354e-07
1.95	1.9	4.852	4.852	2.132e-06	4.394e-07
1.05	1.95	1.467	1.467	2.499e-06	1.703e-06
1.1	1.95	1.637	1.637	3.979e-06	2.431e-06
1.15	1.95	1.811	1.811	4.902e-06	2.707e-06
1.2	1.95	1.989	1.989	5.48e-06	2.755e-06
1.25	1.95	2.172	2.172	5.83e-06	2.684e-06
1.3	1.95	2.358	2.358	6.017e-06	2.552e-06
1.35	1.95	2.548	2.548	6.083e-06	2.387e-06
1.4	1.95	2.742	2.742	6.057e-06	2.209e-06
1.45	1.95	2.939	2.939	5.954e-06	2.026e-06
1.5	1.95	3.139	3.139	5.786e-06	1.843e-06
1.55	1.95	3.343	3.343	5.559e-06	1.663e-06
1.6	1.95	3.55	3.55	5.277e-06	1.486e-06
1.65	1.95	3.76	3.76	4.937e-06	1.313e-06
1.7	1.95	3.973	3.973	4.538e-06	1.142e-06
1.75	1.95	4.189	4.189	4.072e-06	9.721e-07
1.8	1.95	4.407	4.407	3.528e-06	8.006e-07
1.85	1.95	4.628	4.628	2.891e-06	6.246e-07
1.9	1.95	4.852	4.852	2.132e-06	4.394e-07
1.95	1.95	5.079	5.079	1.203e-06	2.369e-07
