x	y	V_num	V_ana	error_abs	error_rel
1.8	0.7	1.21	1.21	0	0
1.85	0.7	1.323	1.322	4.441e-16	3.358e-16
1.9	0.7	1.44	1.44	6.661e-16	4.626e-16
1.95	0.7	1.562	1.562	0	0
1.05	0.8	0.0625	0.0625	5.551e-17	8.882e-16
1.1	0.8	0.09	0.09	9.714e-17	1.079e-15
1.15	0.8	0.1225	0.1225	3.331e-16	2.719e-15
1.2	0.8	0.16	0.16	4.163e-16	2.602e-15
1.25	0.8	0.2025	0.2025	5.551e-16	2.741e-15
1.3	0.8	0.25	0.25	6.661e-16	2.665e-15
1.35	0.8	0.3025	0.3025	7.772e-16	2.569e-15
1.4	0.8	0.36	0.36	9.992e-16	2.776e-15
1.45	0.8	0.4225	0.4225	9.437e-16	2.234e-15
1.5	0.8	0.49	0.49	9.437e-16	1.926e-15
1.55	0.8	0.5625	0.5625	6.661e-16	1.184e-15
1.6	0.8	0.64	0.64	5.551e-16	8.674e-16
1.65	0.8	0.7225	0.7225	6.661e-16	9.22e-16
1.7	0.8	0.81	0.81	1.11e-16	1.371e-16
1.75	0.8	0.9025	0.9025	2.22e-16	2.46e-16
1.8	0.8	1	1	0	0
1.85	0.8	1.103	1.103	0	0
1.9	0.8	1.21	1.21	2.22e-16	1.835e-16
1.95	0.8	1.323	1.323	2.22e-16	1.679e-16
1.05	0.9	0.0225	0.0225	5.898e-17	2.621e-15
1.1	0.9	0.04	0.04	1.18e-16	2.949e-15
1.15	0.9	0.0625	0.0625	3.053e-16	4.885e-15
1.2	0.9	0.09	0.09	4.163e-16	4.626e-15
1.25	0.9	0.1225	0.1225	4.857e-16	3.965e-15
1.3	0.9	0.16	0.16	5.551e-16	3.469e-15
1.35	0.9	0.2025	0.2025	6.384e-16	3.152e-15
1.4	0.9	0.25	0.25	7.772e-16	3.109e-15
1.45	0.9	0.3025	0.3025	7.216e-16	2.386e-15
1.5	0.9	0.36	0.36	7.216e-16	2.005e-15
1.55	0.9	0.4225	0.4225	8.327e-16	1.971e-15
1.6	0.9	0.49	0.49	8.327e-16	1.699e-15
1.65	0.9	0.5625	0.5625	9.992e-16	1.776e-15
1.7	0.9	0.64	0.64	5.551e-16	8.674e-16
1.75	0.9	0.7225	0.7225	4.441e-16	6.147e-16
1.8	0.9	0.81	0.81	1.11e-16	1.371e-16
1.85	0.9	0.9025	0.9025	0	0
1.9	0.9	1	1	1.11e-16	1.11e-16
1.95	0.9	1.102	1.103	6.661e-16	6.042e-16
1.05	1	0.0025	0.0025	7.242e-17	2.897e-14
1.1	1	0.01	0.01	1.353e-16	1.353e-14
1.15	1	0.0225	0.0225	2.533e-16	1.126e-14
1.2	1	0.04	0.04	3.331e-16	8.327e-15
1.25	1	0.0625	0.0625	4.025e-16	6.439e-15
1.3	1	0.09	0.09	4.857e-16	5.397e-15
1.35	1	0.1225	0.1225	5.135e-16	4.192e-15
1.4	1	0.16	0.16	6.939e-16	4.337e-15
1.45	1	0.2025	0.2025	6.384e-16	3.152e-15
1.5	1	0.25	0.25	6.106e-16	2.442e-15
1.55	1	0.3025	0.3025	7.216e-16	2.386e-15
1.6	1	0.36	0.36	6.661e-16	1.85e-15
1.65	1	0.4225	0.4225	8.327e-16	1.971e-15
1.7	1	0.49	0.49	2.22e-16	4.532e-16
1.75	1	0.5625	0.5625	3.331e-16	5.921e-16
1.8	1	0.64	0.64	1.11e-16	1.735e-16
1.85	1	0.7225	0.7225	1.11e-16	1.537e-16
1.9	1	0.81	0.81	1.11e-16	1.371e-16
1.95	1	0.9025	0.9025	5.551e-16	6.151e-16
1.05	1.1	0.0025	0.0025	7.806e-17	3.123e-14
1.1	1.1	1.462e-16	0	1.462e-16	0
1.15	1.1	0.0025	0.0025	2.246e-16	8.986e-14
1.2	1.1	0.01	0.01	2.897e-16	2.897e-14
1.25	1.1	0.0225	0.0225	3.504e-16	1.557e-14
1.3	1.1	0.04	0.04	3.955e-16	9.888e-15
1.35	1.1	0.0625	0.0625	4.302e-16	6.883e-15
1.4	1.1	0.09	0.09	5.967e-16	6.63e-15
1.45	1.1	0.1225	0.1225	5.829e-16	4.758e-15
1.5	1.1	0.16	0.16	6.106e-16	3.816e-15
1.55	1.1	0.2025	0.2025	6.106e-16	3.015e-15
1.6	1.1	0.25	0.25	6.106e-16	2.442e-15
1.65	1.1	0.3025	0.3025	6.661e-16	2.202e-15
1.7	1.1	0.36	0.36	2.22e-16	6.168e-16
1.75	1.1	0.4225	0.4225	3.331e-16	7.883e-16
1.8	1.1	0.49	0.49	1.11e-16	2.266e-16
1.85	1.1	0.5625	0.5625	0	0
1.9	1.1	0.64	0.64	4.441e-16	6.939e-16
1.95	1.1	0.7225	0.7225	2.22e-16	3.073e-16
1.05	1.2	0.0225	0.0225	5.551e-17	2.467e-15
1.1	1.2	0.01	0.01	1.18e-16	1.18e-14
1.15	1.2	0.0025	0.0025	1.527e-16	6.106e-14
1.2	1.2	2.207e-16	4.93e-32	2.207e-16	4.477e+15
1.25	1.2	0.0025	0.0025	2.806e-16	1.122e-13
1.3	1.2	0.01	0.01	3.296e-16	3.296e-14
1.35	1.2	0.0225	0.0225	3.574e-16	1.588e-14
1.4	1.2	0.04	0.04	4.718e-16	1.18e-14
1.45	1.2	0.0625	0.0625	4.996e-16	7.994e-15
1.5	1.2	0.09	0.09	4.857e-16	5.397e-15
1.55	1.2	0.1225	0.1225	4.718e-16	3.852e-15
1.6	1.2	0.16	0.16	4.163e-16	2.602e-15
1.65	1.2	0.2025	0.2025	5.274e-16	2.604e-15
1.7	1.2	0.25	0.25	2.22e-16	8.882e-16
1.75	1.2	0.3025	0.3025	3.886e-16	1.285e-15
1.8	1.2	0.36	0.36	2.776e-16	7.71e-16
1.85	1.2	0.4225	0.4225	1.11e-16	2.628e-16
1.9	1.2	0.49	0.49	3.331e-16	6.797e-16
1.95	1.2	0.5625	0.5625	2.22e-16	3.947e-16
1.05	1.3	0.0625	0.0625	6.939e-17	1.11e-15
1.1	1.3	0.04	0.04	1.388e-16	3.469e-15
1.15	1.3	0.0225	0.0225	1.145e-16	5.089e-15
1.2	1.3	0.01	0.01	1.735e-16	1.735e-14
1.25	1.3	0.0025	0.0025	2.138e-16	8.552e-14
1.3	1.3	2.394e-16	0	2.394e-16	0
1.35	1.3	0.0025	0.0025	2.429e-16	9.714e-14
1.4	1.3	0.01	0.01	2.776e-16	2.776e-14
1.45	1.3	0.0225	0.0225	2.741e-16	1.218e-14
1.5	1.3	0.04	0.04	2.637e-16	6.592e-15
1.55	1.3	0.0625	0.0625	2.22e-16	3.553e-15
1.6	1.3	0.09	0.09	1.665e-16	1.85e-15
1.65	1.3	0.1225	0.1225	2.776e-16	2.266e-15
1.7	1.3	0.16	0.16	5.551e-17	3.469e-16
1.75	1.3	0.2025	0.2025	1.388e-16	6.853e-16
1.8	1.3	0.25	0.25	0	0
1.85	1.3	0.3025	0.3025	1.11e-16	3.67e-16
1.9	1.3	0.36	0.36	5.551e-17	1.542e-16
1.95	1.3	0.4225	0.4225	2.776e-16	6.569e-16
1.05	1.4	0.1225	0.1225	4.163e-17	3.399e-16
1.1	1.4	0.09	0.09	1.249e-16	1.388e-15
1.15	1.4	0.0625	0.0625	5.551e-17	8.882e-16
1.2	1.4	0.04	0.04	1.18e-16	2.949e-15
1.25	1.4	0.0225	0.0225	1.527e-16	6.785e-15
1.3	1.4	0.01	0.01	1.717e-16	1.717e-14
1.35	1.4	0.0025	0.0025	1.778e-16	7.112e-14
1.4	1.4	1.748e-16	4.93e-32	1.748e-16	3.545e+15
1.45	1.4	0.0025	0.0025	1.787e-16	7.147e-14
1.5	1.4	0.01	0.01	1.631e-16	1.631e-14
1.55	1.4	0.0225	0.0225	1.353e-16	6.014e-15
1.6	1.4	0.04	0.04	9.714e-17	2.429e-15
1.65	1.4	0.0625	0.0625	1.527e-16	2.442e-15
1.7	1.4	0.09	0.09	4.163e-17	4.626e-16
1.75	1.4	0.1225	0.1225	1.388e-17	1.133e-16
1.8	1.4	0.16	0.16	1.388e-16	8.674e-16
1.85	1.4	0.2025	0.2025	2.776e-16	1.371e-15
1.9	1.4	0.25	0.25	0	0
1.95	1.4	0.3025	0.3025	2.22e-16	7.34e-16
1.05	1.5	0.2025	0.2025	1.943e-16	9.595e-16
1.1	1.5	0.16	0.16	2.776e-16	1.735e-15
1.15	1.5	0.1225	0.1225	1.388e-16	1.133e-15
1.2	1.5	0.09	0.09	1.527e-16	1.696e-15
1.25	1.5	0.0625	0.0625	1.665e-16	2.665e-15
1.3	1.5	0.04	0.04	1.735e-16	4.337e-15
1.35	1.5	0.0225	0.0225	1.665e-16	7.401e-15
1.4	1.5	0.01	0.01	1.058e-16	1.058e-14
1.45	1.5	0.0025	0.0025	9.498e-17	3.799e-14
1.5	1.5	7.98e-17	0	7.98e-17	0
1.55	1.5	0.0025	0.0025	5.031e-17	2.012e-14
1.6	1.5	0.01	0.01	5.204e-18	5.204e-16
1.65	1.5	0.0225	0.0225	1.041e-17	4.626e-16
1.7	1.5	0.04	0.04	1.249e-16	3.123e-15
1.75	1.5	0.0625	0.0625	9.021e-17	1.443e-15
1.8	1.5	0.09	0.09	1.943e-16	2.159e-15
1.85	1.5	0.1225	0.1225	2.914e-16	2.379e-15
1.9	1.5	0.16	0.16	1.388e-16	8.674e-16
1.95	1.5	0.2025	0.2025	3.053e-16	1.508e-15
1.05	1.6	0.3025	0.3025	5.551e-17	1.835e-16
1.1	1.6	0.25	0.25	1.11e-16	4.441e-16
1.15	1.6	0.2025	0.2025	2.776e-17	1.371e-16
1.2	1.6	0.16	0.16	2.776e-17	1.735e-16
1.25	1.6	0.1225	0.1225	4.163e-17	3.399e-16
1.3	1.6	0.09	0.09	8.327e-17	9.252e-16
1.35	1.6	0.0625	0.0625	1.11e-16	1.776e-15
1.4	1.6	0.04	0.04	3.469e-17	8.674e-16
1.45	1.6	0.0225	0.0225	3.816e-17	1.696e-15
1.5	1.6	0.01	0.01	3.296e-17	3.296e-15
1.55	1.6	0.0025	0.0025	1.952e-17	7.806e-15
1.6	1.6	-1.952e-18	0	1.952e-18	0
1.65	1.6	0.0025	0.0025	1.128e-17	4.51e-15
1.7	1.6	0.01	0.01	7.806e-17	7.806e-15
1.75	1.6	0.0225	0.0225	7.286e-17	3.238e-15
1.8	1.6	0.04	0.04	1.11e-16	2.776e-15
1.85	1.6	0.0625	0.0625	1.527e-16	2.442e-15
1.9	1.6	0.09	0.09	2.776e-17	3.084e-16
1.95	1.6	0.1225	0.1225	1.804e-16	1.473e-15
1.05	1.7	0.4225	0.4225	5.551e-17	1.314e-16
1.1	1.7	0.36	0.36	1.665e-16	4.626e-16
1.15	1.7	0.3025	0.3025	5.551e-17	1.835e-16
1.2	1.7	0.25	0.25	0	0
1.25	1.7	0.2025	0.2025	2.776e-17	1.371e-16
1.3	1.7	0.16	0.16	2.776e-17	1.735e-16
1.35	1.7	0.1225	0.1225	6.939e-17	5.664e-16
1.4	1.7	0.09	0.09	5.551e-17	6.168e-16
1.45	1.7	0.0625	0.0625	5.551e-17	8.882e-16
1.5	1.7	0.04	0.04	4.163e-17	1.041e-15
1.55	1.7	0.0225	0.0225	3.469e-17	1.542e-15
1.6	1.7	0.01	0.01	3.123e-17	3.123e-15
1.65	1.7	0.0025	0.0025	5.725e-17	2.29e-14
1.7	1.7	-4.716e-17	0	4.716e-17	0
1.75	1.7	0.0025	0.0025	4.337e-17	1.735e-14
1.8	1.7	0.01	0.01	5.031e-17	5.031e-15
1.85	1.7	0.0225	0.0225	5.204e-17	2.313e-15
1.9	1.7	0.04	0.04	2.776e-17	6.939e-16
1.95	1.7	0.0625	0.0625	8.327e-17	1.332e-15
1.05	1.8	0.5625	0.5625	1.11e-16	1.974e-16
1.1	1.8	0.49	0.49	1.665e-16	3.399e-16
1.15	1.8	0.4225	0.4225	0	0
1.2	1.8	0.36	0.36	1.11e-16	3.084e-16
1.25	1.8	0.3025	0.3025	2.22e-16	7.34e-16
1.3	1.8	0.25	0.25	2.22e-16	8.882e-16
1.35	1.8	0.2025	0.2025	1.665e-16	8.224e-16
1.4	1.8	0.16	0.16	5.551e-17	3.469e-16
1.45	1.8	0.1225	0.1225	4.163e-17	3.399e-16
1.5	1.8	0.09	0.09	1.388e-17	1.542e-16
1.55	1.8	0.0625	0.0625	0	0
1.6	1.8	0.04	0.04	6.939e-18	1.735e-16
1.65	1.8	0.0225	0.0225	6.245e-17	2.776e-15
1.7	1.8	0.01	0.01	3.469e-18	3.469e-16
1.75	1.8	0.0025	0.0025	3.686e-17	1.475e-14
1.8	1.8	-4.311e-17	0	4.311e-17	0
1.85	1.8	0.0025	0.0025	5.334e-17	2.134e-14
1.9	1.8	0.01	0.01	2.255e-17	2.255e-15
1.95	1.8	0.0225	0.0225	8.327e-17	3.701e-15
1.05	1.9	0.7225	0.7225	0	0
1.1	1.9	0.64	0.64	0	0
1.15	1.9	0.5625	0.5625	1.11e-16	1.974e-16
1.2	1.9	0.49	0.49	1.11e-16	2.266e-16
1.25	1.9	0.4225	0.4225	1.11e-16	2.628e-16
1.3	1.9	0.36	0.36	1.11e-16	3.084e-16
1.35	1.9	0.3025	0.3025	5.551e-17	1.835e-16
1.4	1.9	0.25	0.25	2.22e-16	8.882e-16
1.45	1.9	0.2025	0.2025	1.388e-16	6.853e-16
1.5	1.9	0.16	0.16	1.11e-16	6.939e-16
1.55	1.9	0.1225	0.1225	5.551e-17	4.532e-16
1.6	1.9	0.09	0.09	2.776e-17	3.084e-16
1.65	1.9	0.0625	0.0625	1.249e-16	1.998e-15
1.7	1.9	0.04	0.04	1.388e-17	3.469e-16
1.75	1.9	0.0225	0.0225	6.939e-17	3.084e-15
1.8	1.9	0.01	0.01	4.684e-17	4.684e-15
1.85	1.9	0.0025	0.0025	3.556e-17	1.422e-14
1.9	1.9	-2.732e-17	4.93e-32	2.732e-17	5.542e+14
1.95	1.9	0.0025	0.0025	3.209e-17	1.284e-14
