x	y	V_num	V_ana	error_abs	error_rel
1.36	1.01	0.436	0.436	6.756e-08	1.55e-07
1.37	1.01	0.4494	0.4494	6.79e-08	1.511e-07
1.38	1.01	0.4628	0.4628	6.82e-08	1.474e-07
1.39	1.01	0.4763	0.4763	6.847e-08	1.438e-07
1.4	1.01	0.4898	0.4898	6.87e-08	1.403e-07
1.41	1.01	0.5035	0.5035	6.891e-08	1.369e-07
1.42	1.01	0.5172	0.5172	6.91e-08	1.336e-07
1.43	1.01	0.531	0.531	6.925e-08	1.304e-07
1.44	1.01	0.5448	0.5448	6.937e-08	1.273e-07
1.45	1.01	0.5587	0.5587	6.947e-08	1.243e-07
1.46	1.01	0.5727	0.5727	6.955e-08	1.214e-07
1.47	1.01	0.5868	0.5868	6.959e-08	1.186e-07
1.48	1.01	0.6009	0.6009	6.961e-08	1.159e-07
1.49	1.01	0.6151	0.6151	6.961e-08	1.132e-07
1.5	1.01	0.6294	0.6294	6.958e-08	1.106e-07
1.51	1.01	0.6437	0.6437	6.952e-08	1.08e-07
1.52	1.01	0.6581	0.6581	6.944e-08	1.055e-07
1.53	1.01	0.6725	0.6725	6.934e-08	1.031e-07
1.54	1.01	0.6871	0.6871	6.921e-08	1.007e-07
1.55	1.01	0.7017	0.7017	6.905e-08	9.841e-08
1.56	1.01	0.7163	0.7163	6.887e-08	9.614e-08
1.57	1.01	0.731	0.731	6.866e-08	9.392e-08
1.58	1.01	0.7458	0.7458	6.842e-08	9.174e-08
1.59	1.01	0.7607	0.7607	6.816e-08	8.961e-08
1.6	1.01	0.7756	0.7756	6.787e-08	8.751e-08
1.61	1.01	0.7906	0.7906	6.756e-08	8.545e-08
1.62	1.01	0.8056	0.8056	6.721e-08	8.343e-08
1.63	1.01	0.8207	0.8207	6.684e-08	8.143e-08
1.64	1.01	0.8359	0.8359	6.643e-08	7.947e-08
1.65	1.01	0.8511	0.8511	6.6e-08	7.754e-08
1.66	1.01	0.8664	0.8664	6.553e-08	7.563e-08
1.67	1.01	0.8818	0.8818	6.503e-08	7.375e-08
1.68	1.01	0.8972	0.8972	6.449e-08	7.188e-08
1.69	1.01	0.9126	0.9126	6.392e-08	7.004e-08
1.7	1.01	0.9282	0.9282	6.332e-08	6.822e-08
1.71	1.01	0.9438	0.9438	6.267e-08	6.64e-08
1.72	1.01	0.9594	0.9594	6.198e-08	6.461e-08
1.73	1.01	0.9751	0.9751	6.126e-08	6.282e-08
1.74	1.01	0.9909	0.9909	6.048e-08	6.104e-08
1.75	1.01	1.007	1.007	5.966e-08	5.927e-08
1.76	1.01	1.023	1.023	5.879e-08	5.75e-08
1.77	1.01	1.039	1.039	5.787e-08	5.573e-08
1.78	1.01	1.055	1.055	5.69e-08	5.396e-08
1.79	1.01	1.071	1.071	5.586e-08	5.218e-08
1.8	1.01	1.087	1.087	5.477e-08	5.04e-08
1.81	1.01	1.103	1.103	5.36e-08	4.861e-08
1.82	1.01	1.119	1.119	5.237e-08	4.68e-08
1.83	1.01	1.135	1.135	5.106e-08	4.497e-08
1.84	1.01	1.152	1.152	4.966e-08	4.312e-08
1.85	1.01	1.168	1.168	4.818e-08	4.125e-08
1.86	1.01	1.185	1.185	4.659e-08	3.934e-08
1.87	1.01	1.201	1.201	4.49e-08	3.739e-08
1.88	1.01	1.218	1.218	4.309e-08	3.539e-08
1.89	1.01	1.234	1.234	4.115e-08	3.335e-08
1.9	1.01	1.251	1.251	3.907e-08	3.123e-08
1.91	1.01	1.268	1.268	3.681e-08	2.904e-08
1.92	1.01	1.284	1.284	3.437e-08	2.676e-08
1.93	1.01	1.301	1.301	3.171e-08	2.438e-08
1.94	1.01	1.318	1.318	2.88e-08	2.185e-08
1.95	1.01	1.335	1.335	2.558e-08	1.916e-08
1.96	1.01	1.352	1.352	2.198e-08	1.626e-08
1.97	1.01	1.369	1.369	1.79e-08	1.308e-08
1.98	1.01	1.386	1.386	1.315e-08	9.489e-09
1.99	1.01	1.403	1.403	7.417e-09	5.286e-09
1.01	1.02	0.03065	0.03065	1.343e-08	4.382e-07
1.02	1.02	0.04121	0.04121	2.46e-08	5.97e-07
1.03	1.02	0.05186	0.05186	3.417e-08	6.588e-07
1.04	1.02	0.06261	0.06261	4.254e-08	6.794e-07
1.05	1.02	0.07346	0.07346	4.999e-08	6.805e-07
1.06	1.02	0.08441	0.08441	5.67e-08	6.717e-07
1.07	1.02	0.09546	0.09546	6.278e-08	6.577e-07
1.08	1.02	0.1066	0.1066	6.834e-08	6.411e-07
1.09	1.02	0.1178	0.1178	7.344e-08	6.233e-07
1.1	1.02	0.1292	0.1292	7.814e-08	6.05e-07
1.11	1.02	0.1406	0.1406	8.249e-08	5.868e-07
1.12	1.02	0.1521	0.1521	8.653e-08	5.689e-07
1.13	1.02	0.1637	0.1637	9.028e-08	5.515e-07
1.14	1.02	0.1754	0.1754	9.377e-08	5.346e-07
1.15	1.02	0.1872	0.1872	9.702e-08	5.184e-07
1.16	1.02	0.199	0.199	1.001e-07	5.027e-07
1.17	1.02	0.211	0.211	1.029e-07	4.877e-07
1.18	1.02	0.223	0.223	1.056e-07	4.733e-07
1.19	1.02	0.2352	0.2352	1.081e-07	4.594e-07
1.2	1.02	0.2474	0.2474	1.104e-07	4.462e-07
1.21	1.02	0.2597	0.2597	1.126e-07	4.334e-07
1.22	1.02	0.2721	0.2721	1.146e-07	4.212e-07
1.23	1.02	0.2846	0.2846	1.165e-07	4.095e-07
1.24	1.02	0.2971	0.2971	1.183e-07	3.982e-07
1.25	1.02	0.3098	0.3098	1.2e-07	3.874e-07
1.26	1.02	0.3225	0.3225	1.216e-07	3.769e-07
1.27	1.02	0.3353	0.3353	1.23e-07	3.669e-07
1.28	1.02	0.3482	0.3482	1.244e-07	3.573e-07
1.29	1.02	0.3611	0.3611	1.257e-07	3.48e-07
1.3	1.02	0.3742	0.3742	1.268e-07	3.39e-07
1.31	1.02	0.3873	0.3873	1.279e-07	3.304e-07
1.32	1.02	0.4005	0.4005	1.29e-07	3.22e-07
1.33	1.02	0.4137	0.4137	1.299e-07	3.14e-07
1.34	1.02	0.4271	0.4271	1.308e-07	3.062e-07
1.35	1.02	0.4405	0.4405	1.316e-07	2.987e-07
1.36	1.02	0.454	0.454	1.323e-07	2.914e-07
1.37	1.02	0.4676	0.4676	1.33e-07	2.843e-07
1.38	1.02	0.4812	0.4812	1.336e-07	2.775e-07
1.39	1.02	0.495	0.495	1.341e-07	2.709e-07
1.4	1.02	0.5088	0.5088	1.346e-07	2.645e-07
1.41	1.02	0.5226	0.5226	1.35e-07	2.583e-07
1.42	1.02	0.5366	0.5366	1.353e-07	2.522e-07
1.43	1.02	0.5506	0.5506	1.356e-07	2.463e-07
1.44	1.02	0.5647	0.5647	1.359e-07	2.406e-07
1.45	1.02	0.5788	0.5788	1.361e-07	2.351e-07
1.46	1.02	0.5931	0.5931	1.362e-07	2.297e-07
1.47	1.02	0.6074	0.6074	1.363e-07	2.244e-07
1.48	1.02	0.6217	0.6217	1.363e-07	2.193e-07
1.49	1.02	0.6362	0.6362	1.363e-07	2.143e-07
1.5	1.02	0.6507	0.6507	1.363e-07	2.094e-07
1.51	1.02	0.6652	0.6652	1.361e-07	2.047e-07
1.52	1.02	0.6799	0.6799	1.36e-07	2e-07
1.53	1.02	0.6946	0.6946	1.358e-07	1.955e-07
1.54	1.02	0.7093	0.7093	1.355e-07	1.91e-07
1.55	1.02	0.7242	0.7242	1.352e-07	1.866e-07
1.56	1.02	0.7391	0.7391	1.348e-07	1.824e-07
1.57	1.02	0.7541	0.7541	1.344e-07	1.782e-07
1.58	1.02	0.7691	0.7691	1.339e-07	1.741e-07
1.59	1.02	0.7842	0.7842	1.334e-07	1.701e-07
1.6	1.02	0.7994	0.7994	1.328e-07	1.661e-07
1.61	1.02	0.8146	0.8146	1.321e-07	1.622e-07
1.62	1.02	0.8299	0.8299	1.314e-07	1.584e-07
1.63	1.02	0.8452	0.8452	1.307e-07	1.546e-07
1.64	1.02	0.8607	0.8607	1.299e-07	1.509e-07
1.65	1.02	0.8761	0.8761	1.29e-07	1.472e-07
1.66	1.02	0.8917	0.8917	1.28e-07	1.436e-07
1.67	1.02	0.9073	0.9073	1.27e-07	1.4e-07
1.68	1.02	0.9229	0.9229	1.259e-07	1.365e-07
1.69	1.02	0.9387	0.9387	1.248e-07	1.33e-07
1.7	1.02	0.9544	0.9544	1.236e-07	1.295e-07
1.71	1.02	0.9703	0.9703	1.223e-07	1.26e-07
1.72	1.02	0.9862	0.9862	1.209e-07	1.226e-07
1.73	1.02	1.002	1.002	1.194e-07	1.192e-07
1.74	1.02	1.018	1.018	1.179e-07	1.158e-07
1.75	1.02	1.034	1.034	1.162e-07	1.124e-07
1.76	1.02	1.05	1.05	1.145e-07	1.09e-07
1.77	1.02	1.067	1.067	1.126e-07	1.056e-07
1.78	1.02	1.083	1.083	1.107e-07	1.022e-07
1.79	1.02	1.099	1.099	1.086e-07	9.88e-08
1.8	1.02	1.116	1.116	1.064e-07	9.538e-08
1.81	1.02	1.132	1.132	1.041e-07	9.194e-08
1.82	1.02	1.148	1.148	1.016e-07	8.846e-08
1.83	1.02	1.165	1.165	9.896e-08	8.495e-08
1.84	1.02	1.182	1.182	9.617e-08	8.139e-08
1.85	1.02	1.198	1.198	9.319e-08	7.778e-08
1.86	1.02	1.215	1.215	9.003e-08	7.41e-08
1.87	1.02	1.232	1.232	8.664e-08	7.034e-08
1.88	1.02	1.249	1.249	8.302e-08	6.65e-08
1.89	1.02	1.265	1.265	7.915e-08	6.255e-08
1.9	1.02	1.282	1.282	7.498e-08	5.847e-08
1.91	1.02	1.299	1.299	7.048e-08	5.425e-08
1.92	1.02	1.316	1.316	6.562e-08	4.985e-08
1.93	1.02	1.333	1.333	6.033e-08	4.524e-08
1.94	1.02	1.351	1.351	5.454e-08	4.038e-08
1.95	1.02	1.368	1.368	4.816e-08	3.521e-08
1.96	1.02	1.385	1.385	4.106e-08	2.965e-08
1.97	1.02	1.402	1.402	3.305e-08	2.357e-08
1.98	1.02	1.42	1.42	2.387e-08	1.681e-08
1.99	1.02	1.437	1.437	1.308e-08	9.104e-09
1.01	1.03	0.0411	0.0411	1.835e-08	4.466e-07
1.02	1.03	0.05186	0.05186	3.417e-08	6.588e-07
1.03	1.03	0.06272	0.06272	4.799e-08	7.652e-07
1.04	1.03	0.07368	0.07368	6.025e-08	8.178e-07
1.05	1.03	0.08473	0.08473	7.124e-08	8.407e-07
1.06	1.03	0.09589	0.09589	8.117e-08	8.465e-07
1.07	1.03	0.1071	0.1071	9.021e-08	8.419e-07
1.08	1.03	0.1185	0.1185	9.849e-08	8.312e-07
1.09	1.03	0.1299	0.1299	1.061e-07	8.165e-07
1.1	1.03	0.1415	0.1415	1.131e-07	7.996e-07
1.11	1.03	0.1531	0.1531	1.196e-07	7.813e-07
1.12	1.03	0.1648	0.1648	1.257e-07	7.624e-07
1.13	1.03	0.1767	0.1767	1.313e-07	7.432e-07
1.14	1.03	0.1886	0.1886	1.365e-07	7.24e-07
1.15	1.03	0.2006	0.2006	1.414e-07	7.05e-07
1.16	1.03	0.2126	0.2126	1.46e-07	6.864e-07
1.17	1.03	0.2248	0.2248	1.502e-07	6.682e-07
1.18	1.03	0.2371	0.2371	1.542e-07	6.504e-07
1.19	1.03	0.2494	0.2494	1.579e-07	6.332e-07
1.2	1.03	0.2619	0.2619	1.614e-07	6.164e-07
1.21	1.03	0.2744	0.2744	1.647e-07	6.002e-07
1.22	1.03	0.287	0.287	1.678e-07	5.845e-07
1.23	1.03	0.2997	0.2997	1.706e-07	5.693e-07
1.24	1.03	0.3125	0.3125	1.733e-07	5.547e-07
1.25	1.03	0.3254	0.3254	1.758e-07	5.405e-07
1.26	1.03	0.3383	0.3383	1.782e-07	5.267e-07
1.27	1.03	0.3513	0.3513	1.804e-07	5.134e-07
1.28	1.03	0.3644	0.3644	1.824e-07	5.006e-07
1.29	1.03	0.3776	0.3776	1.843e-07	4.882e-07
1.3	1.03	0.3909	0.3909	1.861e-07	4.761e-07
1.31	1.03	0.4042	0.4042	1.878e-07	4.645e-07
1.32	1.03	0.4177	0.4177	1.893e-07	4.532e-07
1.33	1.03	0.4312	0.4312	1.907e-07	4.423e-07
1.34	1.03	0.4447	0.4447	1.92e-07	4.317e-07
1.35	1.03	0.4584	0.4584	1.932e-07	4.214e-07
1.36	1.03	0.4721	0.4721	1.943e-07	4.115e-07
1.37	1.03	0.4859	0.4859	1.953e-07	4.018e-07
1.38	1.03	0.4998	0.4998	1.962e-07	3.924e-07
1.39	1.03	0.5138	0.5138	1.969e-07	3.833e-07
1.4	1.03	0.5278	0.5278	1.977e-07	3.745e-07
1.41	1.03	0.5419	0.5419	1.983e-07	3.659e-07
1.42	1.03	0.5561	0.5561	1.988e-07	3.575e-07
1.43	1.03	0.5704	0.5704	1.993e-07	3.493e-07
1.44	1.03	0.5847	0.5847	1.996e-07	3.414e-07
1.45	1.03	0.5991	0.5991	1.999e-07	3.337e-07
1.46	1.03	0.6135	0.6135	2.001e-07	3.261e-07
1.47	1.03	0.6281	0.6281	2.002e-07	3.188e-07
1.48	1.03	0.6427	0.6427	2.003e-07	3.116e-07
1.49	1.03	0.6574	0.6574	2.002e-07	3.046e-07
1.5	1.03	0.6721	0.6721	2.001e-07	2.978e-07
1.51	1.03	0.6869	0.6869	1.999e-07	2.911e-07
1.52	1.03	0.7018	0.7018	1.997e-07	2.845e-07
1.53	1.03	0.7168	0.7168	1.993e-07	2.781e-07
1.54	1.03	0.7318	0.7318	1.989e-07	2.718e-07
1.55	1.03	0.7469	0.7469	1.984e-07	2.657e-07
1.56	1.03	0.762	0.762	1.979e-07	2.597e-07
1.57	1.03	0.7772	0.7772	1.972e-07	2.538e-07
1.58	1.03	0.7925	0.7925	1.965e-07	2.479e-07
1.59	1.03	0.8079	0.8079	1.957e-07	2.422e-07
1.6	1.03	0.8233	0.8233	1.948e-07	2.366e-07
1.61	1.03	0.8388	0.8388	1.938e-07	2.311e-07
1.62	1.03	0.8543	0.8543	1.928e-07	2.256e-07
1.63	1.03	0.8699	0.8699	1.916e-07	2.203e-07
1.64	1.03	0.8856	0.8856	1.904e-07	2.15e-07
1.65	1.03	0.9013	0.9013	1.891e-07	2.098e-07
1.66	1.03	0.9171	0.9171	1.876e-07	2.046e-07
1.67	1.03	0.933	0.933	1.861e-07	1.995e-07
1.68	1.03	0.9489	0.9489	1.845e-07	1.944e-07
1.69	1.03	0.9648	0.9648	1.827e-07	1.894e-07
1.7	1.03	0.9809	0.9809	1.809e-07	1.844e-07
1.71	1.03	0.997	0.997	1.789e-07	1.795e-07
1.72	1.03	1.013	1.013	1.769e-07	1.746e-07
1.73	1.03	1.029	1.029	1.747e-07	1.697e-07
1.74	1.03	1.046	1.046	1.723e-07	1.648e-07
1.75	1.03	1.062	1.062	1.698e-07	1.599e-07
1.76	1.03	1.078	1.078	1.672e-07	1.551e-07
1.77	1.03	1.095	1.095	1.644e-07	1.502e-07
1.78	1.03	1.111	1.111	1.615e-07	1.453e-07
1.79	1.03	1.128	1.128	1.584e-07	1.404e-07
1.8	1.03	1.145	1.145	1.551e-07	1.355e-07
1.81	1.03	1.161	1.161	1.515e-07	1.305e-07
1.82	1.03	1.178	1.178	1.478e-07	1.255e-07
1.83	1.03	1.195	1.195	1.439e-07	1.204e-07
1.84	1.03	1.212	1.212	1.397e-07	1.153e-07
1.85	1.03	1.229	1.229	1.352e-07	1.101e-07
1.86	1.03	1.246	1.246	1.305e-07	1.048e-07
1.87	1.03	1.263	1.263	1.254e-07	9.934e-08
1.88	1.03	1.28	1.28	1.2e-07	9.378e-08
1.89	1.03	1.297	1.297	1.142e-07	8.807e-08
1.9	1.03	1.314	1.314	1.08e-07	8.218e-08
1.91	1.03	1.331	1.331	1.013e-07	7.608e-08
1.92	1.03	1.348	1.348	9.404e-08	6.974e-08
1.93	1.03	1.366	1.366	8.617e-08	6.309e-08
1.94	1.03	1.383	1.383	7.759e-08	5.609e-08
1.95	1.03	1.401	1.401	6.816e-08	4.866e-08
1.96	1.03	1.418	1.418	5.773e-08	4.071e-08
1.97	1.03	1.436	1.436	4.607e-08	3.208e-08
1.98	1.03	1.453	1.453	3.287e-08	2.261e-08
1.99	1.03	1.471	1.471	1.77e-08	1.203e-08
1.01	1.04	0.05165	0.05165	2.261e-08	4.378e-07
1.02	1.04	0.06261	0.06261	4.254e-08	6.794e-07
1.03	1.04	0.07368	0.07368	6.025e-08	8.178e-07
1.04	1.04	0.08484	0.08484	7.612e-08	8.972e-07
1.05	1.04	0.09611	0.09611	9.045e-08	9.411e-07
1.06	1.04	0.1075	0.1075	1.035e-07	9.628e-07
1.07	1.04	0.1189	0.1189	1.154e-07	9.7e-07
1.08	1.04	0.1305	0.1305	1.263e-07	9.678e-07
1.09	1.04	0.1422	0.1422	1.364e-07	9.593e-07
1.1	1.04	0.1539	0.1539	1.457e-07	9.465e-07
1.11	1.04	0.1657	0.1657	1.543e-07	9.309e-07
1.12	1.04	0.1777	0.1777	1.623e-07	9.134e-07
1.13	1.04	0.1897	0.1897	1.698e-07	8.948e-07
1.14	1.04	0.2018	0.2018	1.767e-07	8.755e-07
1.15	1.04	0.2141	0.2141	1.832e-07	8.559e-07
1.16	1.04	0.2264	0.2264	1.893e-07	8.361e-07
1.17	1.04	0.2388	0.2388	1.949e-07	8.165e-07
1.18	1.04	0.2513	0.2513	2.003e-07	7.97e-07
1.19	1.04	0.2638	0.2638	2.052e-07	7.779e-07
1.2	1.04	0.2765	0.2765	2.099e-07	7.591e-07
1.21	1.04	0.2892	0.2892	2.142e-07	7.407e-07
1.22	1.04	0.3021	0.3021	2.183e-07	7.228e-07
1.23	1.04	0.315	0.315	2.221e-07	7.053e-07
1.24	1.04	0.328	0.328	2.257e-07	6.882e-07
1.25	1.04	0.3411	0.3411	2.291e-07	6.716e-07
1.26	1.04	0.3542	0.3542	2.322e-07	6.555e-07
1.27	1.04	0.3675	0.3675	2.351e-07	6.398e-07
1.28	1.04	0.3808	0.3808	2.378e-07	6.246e-07
1.29	1.04	0.3942	0.3942	2.404e-07	6.097e-07
1.3	1.04	0.4077	0.4077	2.428e-07	5.954e-07
1.31	1.04	0.4213	0.4213	2.449e-07	5.814e-07
1.32	1.04	0.435	0.435	2.47e-07	5.678e-07
1.33	1.04	0.4487	0.4487	2.488e-07	5.546e-07
1.34	1.04	0.4625	0.4625	2.506e-07	5.418e-07
1.35	1.04	0.4764	0.4764	2.522e-07	5.293e-07
1.36	1.04	0.4904	0.4904	2.536e-07	5.171e-07
1.37	1.04	0.5044	0.5044	2.549e-07	5.053e-07
1.38	1.04	0.5185	0.5185	2.561e-07	4.939e-07
1.39	1.04	0.5327	0.5327	2.571e-07	4.827e-07
1.4	1.04	0.547	0.547	2.581e-07	4.718e-07
1.41	1.04	0.5614	0.5614	2.589e-07	4.612e-07
1.42	1.04	0.5758	0.5758	2.596e-07	4.509e-07
1.43	1.04	0.5903	0.5903	2.602e-07	4.408e-07
1.44	1.04	0.6048	0.6048	2.607e-07	4.31e-07
1.45	1.04	0.6195	0.6195	2.61e-07	4.214e-07
1.46	1.04	0.6342	0.6342	2.613e-07	4.12e-07
1.47	1.04	0.649	0.6489	2.614e-07	4.029e-07
1.48	1.04	0.6638	0.6638	2.615e-07	3.939e-07
1.49	1.04	0.6787	0.6787	2.614e-07	3.852e-07
1.5	1.04	0.6937	0.6937	2.613e-07	3.766e-07
1.51	1.04	0.7088	0.7088	2.61e-07	3.683e-07
1.52	1.04	0.7239	0.7239	2.607e-07	3.601e-07
1.53	1.04	0.7391	0.7391	2.602e-07	3.521e-07
1.54	1.04	0.7544	0.7544	2.596e-07	3.442e-07
1.55	1.04	0.7697	0.7697	2.59e-07	3.365e-07
1.56	1.04	0.7851	0.7851	2.582e-07	3.289e-07
1.57	1.04	0.8006	0.8006	2.573e-07	3.214e-07
1.58	1.04	0.8161	0.8161	2.563e-07	3.141e-07
1.59	1.04	0.8317	0.8317	2.553e-07	3.069e-07
1.6	1.04	0.8473	0.8473	2.541e-07	2.998e-07
1.61	1.04	0.8631	0.8631	2.527e-07	2.928e-07
1.62	1.04	0.8789	0.8789	2.513e-07	2.86e-07
1.63	1.04	0.8947	0.8947	2.498e-07	2.792e-07
1.64	1.04	0.9106	0.9106	2.481e-07	2.725e-07
1.65	1.04	0.9266	0.9266	2.463e-07	2.658e-07
1.66	1.04	0.9427	0.9427	2.444e-07	2.593e-07
1.67	1.04	0.9588	0.9588	2.424e-07	2.528e-07
1.68	1.04	0.975	0.975	2.402e-07	2.464e-07
1.69	1.04	0.9912	0.9912	2.379e-07	2.4e-07
1.7	1.04	1.007	1.007	2.354e-07	2.336e-07
1.71	1.04	1.024	1.024	2.328e-07	2.273e-07
1.72	1.04	1.04	1.04	2.3e-07	2.211e-07
1.73	1.04	1.057	1.057	2.27e-07	2.148e-07
1.74	1.04	1.073	1.073	2.239e-07	2.086e-07
1.75	1.04	1.09	1.09	2.206e-07	2.024e-07
1.76	1.04	1.107	1.107	2.171e-07	1.962e-07
1.77	1.04	1.123	1.123	2.134e-07	1.9e-07
1.78	1.04	1.14	1.14	2.094e-07	1.837e-07
1.79	1.04	1.157	1.157	2.053e-07	1.774e-07
1.8	1.04	1.174	1.174	2.009e-07	1.711e-07
1.81	1.04	1.191	1.191	1.962e-07	1.648e-07
1.82	1.04	1.208	1.208	1.912e-07	1.583e-07
1.83	1.04	1.225	1.225	1.86e-07	1.518e-07
1.84	1.04	1.242	1.242	1.804e-07	1.453e-07
1.85	1.04	1.259	1.259	1.745e-07	1.386e-07
1.86	1.04	1.276	1.276	1.682e-07	1.318e-07
1.87	1.04	1.294	1.294	1.614e-07	1.248e-07
1.88	1.04	1.311	1.311	1.542e-07	1.177e-07
1.89	1.04	1.328	1.328	1.466e-07	1.103e-07
1.9	1.04	1.346	1.346	1.383e-07	1.028e-07
1.91	1.04	1.363	1.363	1.295e-07	9.496e-08
1.92	1.04	1.381	1.381	1.199e-07	8.683e-08
1.93	1.04	1.398	1.398	1.096e-07	7.833e-08
1.94	1.04	1.416	1.416	9.829e-08	6.941e-08
1.95	1.04	1.434	1.434	8.597e-08	5.996e-08
1.96	1.04	1.452	1.452	7.242e-08	4.989e-08
1.97	1.04	1.47	1.47	5.739e-08	3.905e-08
1.98	1.04	1.487	1.487	4.058e-08	2.728e-08
1.99	1.04	1.505	1.505	2.161e-08	1.436e-08
1.01	1.05	0.06229	0.06229	2.638e-08	4.234e-07
1.02	1.05	0.07346	0.07346	4.999e-08	6.805e-07
1.03	1.05	0.08473	0.08473	7.124e-08	8.407e-07
1.04	1.05	0.09611	0.09611	9.045e-08	9.411e-07
1.05	1.05	0.1076	0.1076	1.079e-07	1.003e-06
1.06	1.05	0.1192	0.1192	1.239e-07	1.04e-06
1.07	1.05	0.1308	0.1308	1.385e-07	1.059e-06
1.08	1.05	0.1426	0.1426	1.52e-07	1.066e-06
1.09	1.05	0.1545	0.1545	1.644e-07	1.064e-06
1.1	1.05	0.1664	0.1664	1.76e-07	1.057e-06
1.11	1.05	0.1785	0.1785	1.867e-07	1.046e-06
1.12	1.05	0.1907	0.1907	1.966e-07	1.031e-06
1.13	1.05	0.2029	0.2029	2.059e-07	1.015e-06
1.14	1.05	0.2152	0.2152	2.145e-07	9.967e-07
1.15	1.05	0.2277	0.2277	2.226e-07	9.777e-07
1.16	1.05	0.2402	0.2402	2.302e-07	9.582e-07
1.17	1.05	0.2528	0.2528	2.372e-07	9.383e-07
1.18	1.05	0.2655	0.2655	2.438e-07	9.183e-07
1.19	1.05	0.2783	0.2783	2.5e-07	8.984e-07
1.2	1.05	0.2912	0.2912	2.558e-07	8.786e-07
1.21	1.05	0.3042	0.3042	2.613e-07	8.59e-07
1.22	1.05	0.3172	0.3172	2.664e-07	8.397e-07
1.23	1.05	0.3304	0.3304	2.711e-07	8.207e-07
1.24	1.05	0.3436	0.3436	2.756e-07	8.021e-07
1.25	1.05	0.3569	0.3569	2.798e-07	7.839e-07
1.26	1.05	0.3703	0.3703	2.837e-07	7.661e-07
1.27	1.05	0.3838	0.3838	2.873e-07	7.487e-07
1.28	1.05	0.3974	0.3974	2.907e-07	7.317e-07
1.29	1.05	0.411	0.411	2.939e-07	7.151e-07
1.3	1.05	0.4247	0.4247	2.968e-07	6.989e-07
1.31	1.05	0.4385	0.4385	2.996e-07	6.831e-07
1.32	1.05	0.4524	0.4524	3.021e-07	6.678e-07
1.33	1.05	0.4664	0.4664	3.044e-07	6.528e-07
1.34	1.05	0.4804	0.4804	3.066e-07	6.382e-07
1.35	1.05	0.4946	0.4946	3.086e-07	6.239e-07
1.36	1.05	0.5088	0.5088	3.104e-07	6.1e-07
1.37	1.05	0.523	0.523	3.12e-07	5.965e-07
1.38	1.05	0.5374	0.5374	3.134e-07	5.833e-07
1.39	1.05	0.5518	0.5518	3.148e-07	5.704e-07
1.4	1.05	0.5663	0.5663	3.159e-07	5.578e-07
1.41	1.05	0.5809	0.5809	3.169e-07	5.456e-07
1.42	1.05	0.5956	0.5956	3.178e-07	5.336e-07
1.43	1.05	0.6103	0.6103	3.185e-07	5.219e-07
1.44	1.05	0.6251	0.6251	3.191e-07	5.105e-07
1.45	1.05	0.64	0.64	3.195e-07	4.993e-07
1.46	1.05	0.6549	0.6549	3.199e-07	4.884e-07
1.47	1.05	0.67	0.67	3.2e-07	4.777e-07
1.48	1.05	0.6851	0.6851	3.201e-07	4.672e-07
