x	y	V_num	V_ana	error_abs	error_rel
1.1	0.9	2.696	2.691	0.00495	0.001839
1.2	0.9	2.95	2.945	0.005321	0.001807
1.3	0.9	3.228	3.222	0.005611	0.001742
1.4	0.9	3.531	3.525	0.005778	0.001639
1.5	0.9	3.863	3.857	0.005765	0.001495
1.6	0.9	4.226	4.221	0.005503	0.001304
1.7	0.9	4.623	4.618	0.004907	0.001062
1.8	0.9	5.057	5.053	0.003872	0.0007663
1.9	0.9	5.531	5.529	0.002282	0.0004127
0.1	1	1.106	1.105	0.0004948	0.0004477
0.2	1	1.222	1.221	0.0009844	0.000806
0.3	1	1.351	1.35	0.001473	0.001091
0.4	1	1.494	1.492	0.001964	0.001316
0.5	1	1.651	1.649	0.00246	0.001492
0.6	1	1.825	1.822	0.002966	0.001628
0.7	1	2.017	2.014	0.00348	0.001728
0.8	1	2.23	2.226	0.004003	0.001799
0.9	1	2.464	2.46	0.004529	0.001841
1	1	2.723	2.718	0.005048	0.001857
1.1	1	3.01	3.004	0.005545	0.001846
1.2	1	3.326	3.32	0.005994	0.001805
1.3	1	3.676	3.669	0.00636	0.001733
1.4	1	4.062	4.055	0.006593	0.001626
1.5	1	4.488	4.482	0.006625	0.001478
1.6	1	4.959	4.953	0.006372	0.001287
1.7	1	5.48	5.474	0.005725	0.001046
1.8	1	6.054	6.05	0.004553	0.0007526
1.9	1	6.689	6.686	0.002703	0.0004043
0.1	1.1	1.117	1.116	0.0005358	0.00048
0.2	1.1	1.247	1.246	0.001064	0.000854
0.3	1.1	1.393	1.391	0.00159	0.001143
0.4	1.1	1.555	1.553	0.00212	0.001366
0.5	1.1	1.736	1.733	0.002659	0.001534
0.6	1.1	1.938	1.935	0.00321	0.001659
0.7	1.1	2.164	2.16	0.003776	0.001748
0.8	1.1	2.415	2.411	0.004357	0.001807
0.9	1.1	2.696	2.691	0.00495	0.001839
1	1.1	3.01	3.004	0.005545	0.001846
1.1	1.1	3.36	3.353	0.006126	0.001827
1.2	1.1	3.75	3.743	0.006665	0.001781
1.3	1.1	4.186	4.179	0.007124	0.001705
1.4	1.1	4.672	4.665	0.007444	0.001596
1.5	1.1	5.215	5.207	0.007545	0.001449
1.6	1.1	5.82	5.812	0.007323	0.00126
1.7	1.1	6.495	6.488	0.006641	0.001023
1.8	1.1	7.248	7.243	0.005331	0.0007361
1.9	1.1	8.088	8.085	0.003195	0.0003951
0.1	1.2	1.128	1.127	0.0005705	0.000506
0.2	1.2	1.272	1.271	0.001131	0.0008894
0.3	1.2	1.435	1.433	0.001688	0.001177
0.4	1.2	1.618	1.616	0.002249	0.001392
0.5	1.2	1.825	1.822	0.002822	0.001549
0.6	1.2	2.058	2.054	0.003413	0.001661
0.7	1.2	2.32	2.316	0.004026	0.001738
0.8	1.2	2.616	2.612	0.004663	0.001785
0.9	1.2	2.95	2.945	0.005321	0.001807
1	1.2	3.326	3.32	0.005994	0.001805
1.1	1.2	3.75	3.743	0.006665	0.001781
1.2	1.2	4.228	4.221	0.007307	0.001731
1.3	1.2	4.767	4.759	0.007876	0.001655
1.4	1.2	5.374	5.366	0.008307	0.001548
1.5	1.2	6.058	6.05	0.008506	0.001406
1.6	1.2	6.829	6.821	0.008344	0.001223
1.7	1.2	7.698	7.691	0.007653	0.0009951
1.8	1.2	8.677	8.671	0.006215	0.0007167
1.9	1.2	9.78	9.777	0.003766	0.0003852
0.1	1.3	1.139	1.139	0.0005963	0.0005236
0.2	1.3	1.298	1.297	0.001178	0.0009084
0.3	1.3	1.479	1.477	0.001755	0.001189
0.4	1.3	1.684	1.682	0.002338	0.00139
0.5	1.3	1.918	1.916	0.002936	0.001533
0.6	1.3	2.185	2.181	0.003557	0.00163
0.7	1.3	2.489	2.484	0.004207	0.001693
0.8	1.3	2.834	2.829	0.004892	0.001729
0.9	1.3	3.228	3.222	0.005611	0.001742
1	1.3	3.676	3.669	0.00636	0.001733
1.1	1.3	4.186	4.179	0.007124	0.001705
1.2	1.3	4.767	4.759	0.007876	0.001655
1.3	1.3	5.428	5.419	0.008571	0.001581
1.4	1.3	6.181	6.172	0.009137	0.00148
1.5	1.3	7.038	7.029	0.009466	0.001347
1.6	1.3	8.014	8.004	0.009405	0.001175
1.7	1.3	9.124	9.116	0.008742	0.0009591
1.8	1.3	10.39	10.38	0.007199	0.0006934
1.9	1.3	11.83	11.82	0.004424	0.0003742
0.1	1.4	1.151	1.15	0.0006093	0.0005297
0.2	1.4	1.324	1.323	0.001199	0.0009063
0.3	1.4	1.524	1.522	0.001783	0.001171
0.4	1.4	1.753	1.751	0.002372	0.001355
0.5	1.4	2.017	2.014	0.00298	0.00148
0.6	1.4	2.32	2.316	0.003616	0.001561
0.7	1.4	2.669	2.664	0.00429	0.00161
0.8	1.4	3.07	3.065	0.00501	0.001635
0.9	1.4	3.531	3.525	0.005778	0.001639
1	1.4	4.062	4.055	0.006593	0.001626
1.1	1.4	4.672	4.665	0.007444	0.001596
1.2	1.4	5.374	5.366	0.008307	0.001548
1.3	1.4	6.181	6.172	0.009137	0.00148
1.4	1.4	7.109	7.099	0.009858	0.001389
1.5	1.4	8.177	8.166	0.01035	0.001268
1.6	1.4	9.404	9.393	0.01044	0.001111
1.7	1.4	10.81	10.8	0.009861	0.0009126
1.8	1.4	12.44	12.43	0.008258	0.0006644
1.9	1.4	14.3	14.3	0.005162	0.0003611
0.1	1.5	1.162	1.162	0.0006049	0.0005207
0.2	1.5	1.351	1.35	0.001184	0.0008773
0.3	1.5	1.57	1.568	0.001755	0.001119
0.4	1.5	1.824	1.822	0.002331	0.001279
0.5	1.5	2.12	2.117	0.002929	0.001384
0.6	1.5	2.463	2.46	0.00356	0.001448
0.7	1.5	2.862	2.858	0.004237	0.001483
0.8	1.5	3.325	3.32	0.00497	0.001497
0.9	1.5	3.863	3.857	0.005765	0.001495
1	1.5	4.488	4.482	0.006625	0.001478
1.1	1.5	5.215	5.207	0.007545	0.001449
1.2	1.5	6.058	6.05	0.008506	0.001406
1.3	1.5	7.038	7.029	0.009466	0.001347
1.4	1.5	8.177	8.166	0.01035	0.001268
1.5	1.5	9.499	9.488	0.01104	0.001164
1.6	1.5	11.03	11.02	0.01133	0.001028
1.7	1.5	12.82	12.81	0.0109	0.0008515
1.8	1.5	14.89	14.88	0.009323	0.0006265
1.9	1.5	17.29	17.29	0.005956	0.0003445
0.1	1.6	1.174	1.174	0.000577	0.0004917
0.2	1.6	1.378	1.377	0.001121	0.0008143
0.3	1.6	1.618	1.616	0.001654	0.001023
0.4	1.6	1.899	1.896	0.002193	0.001156
0.5	1.6	2.228	2.226	0.002754	0.001237
0.6	1.6	2.615	2.612	0.003353	0.001284
0.7	1.6	3.069	3.065	0.004003	0.001306
0.8	1.6	3.601	3.597	0.004716	0.001311
0.9	1.6	4.226	4.221	0.005503	0.001304
1	1.6	4.959	4.953	0.006372	0.001287
1.1	1.6	5.82	5.812	0.007323	0.00126
1.2	1.6	6.829	6.821	0.008344	0.001223
1.3	1.6	8.014	8.004	0.009405	0.001175
1.4	1.6	9.404	9.393	0.01044	0.001111
1.5	1.6	11.03	11.02	0.01133	0.001028
1.6	1.6	12.95	12.94	0.01186	0.0009165
1.7	1.6	15.19	15.18	0.01168	0.0007692
1.8	1.6	17.82	17.81	0.01024	0.0005749
1.9	1.6	20.91	20.91	0.006728	0.0003218
0.1	1.7	1.186	1.185	0.0005176	0.0004367
0.2	1.7	1.406	1.405	0.0009954	0.0007085
0.3	1.7	1.667	1.665	0.001458	0.0008758
0.4	1.7	1.976	1.974	0.001927	0.0009763
0.5	1.7	2.342	2.34	0.002419	0.001034
0.6	1.7	2.776	2.773	0.002949	0.001063
0.7	1.7	3.291	3.287	0.003531	0.001074
0.8	1.7	3.9	3.896	0.004179	0.001073
0.9	1.7	4.623	4.618	0.004907	0.001062
1	1.7	5.48	5.474	0.005725	0.001046
1.1	1.7	6.495	6.488	0.006641	0.001023
1.2	1.7	7.698	7.691	0.007653	0.0009951
1.3	1.7	9.124	9.116	0.008742	0.0009591
1.4	1.7	10.81	10.8	0.009861	0.0009126
1.5	1.7	12.82	12.81	0.0109	0.0008515
1.6	1.7	15.19	15.18	0.01168	0.0007692
1.7	1.7	18.01	17.99	0.01182	0.0006567
1.8	1.7	21.34	21.33	0.0107	0.0005018
1.9	1.7	25.29	25.28	0.0073	0.0002888
0.1	1.8	1.198	1.197	0.0004155	0.000347
0.2	1.8	1.434	1.433	0.0007861	0.0005484
0.3	1.8	1.717	1.716	0.001141	0.000665
0.4	1.8	2.056	2.054	0.001501	0.0007306
0.5	1.8	2.461	2.46	0.001881	0.0007649
0.6	1.8	2.947	2.945	0.002296	0.0007796
0.7	1.8	3.528	3.525	0.002757	0.000782
0.8	1.8	4.224	4.221	0.003278	0.0007767
0.9	1.8	5.057	5.053	0.003872	0.0007663
1	1.8	6.054	6.05	0.004553	0.0007526
1.1	1.8	7.248	7.243	0.005331	0.0007361
1.2	1.8	8.677	8.671	0.006215	0.0007167
1.3	1.8	10.39	10.38	0.007199	0.0006934
1.4	1.8	12.44	12.43	0.008258	0.0006644
1.5	1.8	14.89	14.88	0.009323	0.0006265
1.6	1.8	17.82	17.81	0.01024	0.0005749
1.7	1.8	21.34	21.33	0.0107	0.0005018
1.8	1.8	25.54	25.53	0.0101	0.0003955
1.9	1.8	30.58	30.57	0.00726	0.0002375
0.1	1.9	1.21	1.209	0.0002534	0.0002096
0.2	1.9	1.463	1.462	0.0004668	0.0003192
0.3	1.9	1.769	1.768	0.0006685	0.0003781
0.4	1.9	2.139	2.138	0.0008739	0.0004087
0.5	1.9	2.587	2.586	0.001093	0.0004228
0.6	1.9	3.128	3.127	0.001335	0.000427
0.7	1.9	3.783	3.781	0.001608	0.0004252
0.8	1.9	4.574	4.572	0.00192	0.0004199
0.9	1.9	5.531	5.529	0.002282	0.0004127
1	1.9	6.689	6.686	0.002703	0.0004043
1.1	1.9	8.088	8.085	0.003195	0.0003951
1.2	1.9	9.78	9.777	0.003766	0.0003852
1.3	1.9	11.83	11.82	0.004424	0.0003742
1.4	1.9	14.3	14.3	0.005162	0.0003611
1.5	1.9	17.29	17.29	0.005956	0.0003445
1.6	1.9	20.91	20.91	0.006728	0.0003218
1.7	1.9	25.29	25.28	0.0073	0.0002888
1.8	1.9	30.58	30.57	0.00726	0.0002375
1.9	1.9	36.97	36.97	0.00564	0.0001526
