x	y	V_num	V_ana	error_abs	error_rel
1.44	0.02	0.7295	0.7295	4.795e-07	6.573e-07
1.45	0.02	0.7433	0.7433	4.708e-07	6.333e-07
1.46	0.02	0.7571	0.7571	4.621e-07	6.104e-07
1.47	0.02	0.7707	0.7707	4.535e-07	5.884e-07
1.48	0.02	0.7843	0.7843	4.449e-07	5.673e-07
1.49	0.02	0.7977	0.7977	4.365e-07	5.471e-07
1.5	0.02	0.8111	0.8111	4.281e-07	5.278e-07
1.51	0.02	0.8244	0.8244	4.198e-07	5.092e-07
1.52	0.02	0.8376	0.8376	4.115e-07	4.913e-07
1.53	0.02	0.8507	0.8507	4.034e-07	4.742e-07
1.54	0.02	0.8637	0.8637	3.953e-07	4.577e-07
1.55	0.02	0.8767	0.8767	3.873e-07	4.418e-07
1.56	0.02	0.8895	0.8895	3.794e-07	4.265e-07
1.57	0.02	0.9023	0.9023	3.716e-07	4.118e-07
1.58	0.02	0.915	0.915	3.638e-07	3.976e-07
1.59	0.02	0.9276	0.9276	3.561e-07	3.839e-07
1.6	0.02	0.9402	0.9402	3.485e-07	3.706e-07
1.61	0.02	0.9526	0.9526	3.409e-07	3.579e-07
1.62	0.02	0.965	0.965	3.334e-07	3.455e-07
1.63	0.02	0.9773	0.9773	3.259e-07	3.335e-07
1.64	0.02	0.9895	0.9895	3.185e-07	3.219e-07
1.65	0.02	1.002	1.002	3.112e-07	3.107e-07
1.66	0.02	1.014	1.014	3.039e-07	2.998e-07
1.67	0.02	1.026	1.026	2.966e-07	2.892e-07
1.68	0.02	1.038	1.038	2.894e-07	2.789e-07
1.69	0.02	1.05	1.05	2.822e-07	2.689e-07
1.7	0.02	1.061	1.061	2.75e-07	2.591e-07
1.71	0.02	1.073	1.073	2.678e-07	2.496e-07
1.72	0.02	1.085	1.085	2.607e-07	2.403e-07
1.73	0.02	1.096	1.096	2.535e-07	2.312e-07
1.74	0.02	1.108	1.108	2.464e-07	2.224e-07
1.75	0.02	1.119	1.119	2.392e-07	2.137e-07
1.76	0.02	1.131	1.131	2.32e-07	2.052e-07
1.77	0.02	1.142	1.142	2.248e-07	1.968e-07
1.78	0.02	1.153	1.153	2.175e-07	1.886e-07
1.79	0.02	1.165	1.165	2.102e-07	1.805e-07
1.8	0.02	1.176	1.176	2.028e-07	1.725e-07
1.81	0.02	1.187	1.187	1.953e-07	1.646e-07
1.82	0.02	1.198	1.198	1.878e-07	1.568e-07
1.83	0.02	1.209	1.209	1.801e-07	1.49e-07
1.84	0.02	1.22	1.22	1.723e-07	1.413e-07
1.85	0.02	1.23	1.23	1.644e-07	1.336e-07
1.86	0.02	1.241	1.241	1.564e-07	1.26e-07
1.87	0.02	1.252	1.252	1.481e-07	1.183e-07
1.88	0.02	1.263	1.263	1.396e-07	1.106e-07
1.89	0.02	1.273	1.273	1.309e-07	1.028e-07
1.9	0.02	1.284	1.284	1.22e-07	9.499e-08
1.91	0.02	1.294	1.294	1.127e-07	8.705e-08
1.92	0.02	1.305	1.305	1.03e-07	7.896e-08
1.93	0.02	1.315	1.315	9.297e-08	7.069e-08
1.94	0.02	1.325	1.325	8.242e-08	6.218e-08
1.95	0.02	1.336	1.336	7.128e-08	5.336e-08
1.96	0.02	1.346	1.346	5.943e-08	4.415e-08
1.97	0.02	1.356	1.356	4.67e-08	3.444e-08
1.98	0.02	1.366	1.366	3.284e-08	2.404e-08
1.99	0.02	1.376	1.376	1.748e-08	1.27e-08
1.01	0.04	0.02147	0.02147	2.282e-07	1.063e-05
1.02	0.04	0.04114	0.04114	4.163e-07	1.012e-05
1.03	0.04	0.06062	0.06062	5.717e-07	9.43e-06
1.04	0.04	0.07992	0.07992	7.006e-07	8.766e-06
1.05	0.04	0.09903	0.09903	8.077e-07	8.156e-06
1.06	0.04	0.118	0.118	8.969e-07	7.603e-06
1.07	0.04	0.1367	0.1367	9.711e-07	7.103e-06
1.08	0.04	0.1553	0.1553	1.033e-06	6.649e-06
1.09	0.04	0.1737	0.1737	1.083e-06	6.237e-06
1.1	0.04	0.1919	0.1919	1.125e-06	5.862e-06
1.11	0.04	0.21	0.21	1.159e-06	5.518e-06
1.12	0.04	0.2279	0.2279	1.186e-06	5.204e-06
1.13	0.04	0.2457	0.2457	1.207e-06	4.914e-06
1.14	0.04	0.2633	0.2633	1.224e-06	4.647e-06
1.15	0.04	0.2807	0.2807	1.235e-06	4.4e-06
1.16	0.04	0.298	0.298	1.243e-06	4.171e-06
1.17	0.04	0.3152	0.3152	1.248e-06	3.959e-06
1.18	0.04	0.3322	0.3322	1.249e-06	3.761e-06
1.19	0.04	0.349	0.349	1.248e-06	3.577e-06
1.2	0.04	0.3658	0.3658	1.245e-06	3.405e-06
1.21	0.04	0.3823	0.3823	1.24e-06	3.243e-06
1.22	0.04	0.3988	0.3988	1.233e-06	3.092e-06
1.23	0.04	0.4151	0.4151	1.225e-06	2.951e-06
1.24	0.04	0.4313	0.4313	1.215e-06	2.818e-06
1.25	0.04	0.4473	0.4473	1.204e-06	2.692e-06
1.26	0.04	0.4632	0.4632	1.193e-06	2.574e-06
1.27	0.04	0.479	0.479	1.18e-06	2.463e-06
1.28	0.04	0.4947	0.4947	1.166e-06	2.358e-06
1.29	0.04	0.5102	0.5102	1.152e-06	2.259e-06
1.3	0.04	0.5257	0.5257	1.138e-06	2.165e-06
1.31	0.04	0.541	0.541	1.123e-06	2.076e-06
1.32	0.04	0.5562	0.5562	1.108e-06	1.992e-06
1.33	0.04	0.5713	0.5713	1.092e-06	1.912e-06
1.34	0.04	0.5862	0.5862	1.076e-06	1.836e-06
1.35	0.04	0.6011	0.6011	1.06e-06	1.763e-06
1.36	0.04	0.6158	0.6158	1.044e-06	1.695e-06
1.37	0.04	0.6305	0.6305	1.027e-06	1.63e-06
1.38	0.04	0.645	0.645	1.011e-06	1.567e-06
1.39	0.04	0.6594	0.6594	9.945e-07	1.508e-06
1.4	0.04	0.6738	0.6738	9.78e-07	1.452e-06
1.41	0.04	0.688	0.688	9.615e-07	1.398e-06
1.42	0.04	0.7021	0.7021	9.451e-07	1.346e-06
1.43	0.04	0.7161	0.7161	9.287e-07	1.297e-06
1.44	0.04	0.7301	0.7301	9.123e-07	1.25e-06
1.45	0.04	0.7439	0.7439	8.961e-07	1.205e-06
1.46	0.04	0.7576	0.7576	8.799e-07	1.161e-06
1.47	0.04	0.7713	0.7713	8.639e-07	1.12e-06
1.48	0.04	0.7848	0.7848	8.479e-07	1.08e-06
1.49	0.04	0.7983	0.7983	8.321e-07	1.042e-06
1.5	0.04	0.8116	0.8116	8.164e-07	1.006e-06
1.51	0.04	0.8249	0.8249	8.008e-07	9.708e-07
1.52	0.04	0.8381	0.8381	7.854e-07	9.371e-07
1.53	0.04	0.8512	0.8512	7.7e-07	9.046e-07
1.54	0.04	0.8642	0.8642	7.548e-07	8.734e-07
1.55	0.04	0.8772	0.8772	7.397e-07	8.433e-07
1.56	0.04	0.89	0.89	7.248e-07	8.144e-07
1.57	0.04	0.9028	0.9028	7.1e-07	7.864e-07
1.58	0.04	0.9155	0.9155	6.953e-07	7.595e-07
1.59	0.04	0.9281	0.9281	6.807e-07	7.334e-07
1.6	0.04	0.9406	0.9406	6.662e-07	7.083e-07
1.61	0.04	0.9531	0.9531	6.518e-07	6.839e-07
1.62	0.04	0.9655	0.9655	6.376e-07	6.604e-07
1.63	0.04	0.9778	0.9778	6.234e-07	6.376e-07
1.64	0.04	0.99	0.99	6.093e-07	6.155e-07
1.65	0.04	1.002	1.002	5.953e-07	5.94e-07
1.66	0.04	1.014	1.014	5.813e-07	5.732e-07
1.67	0.04	1.026	1.026	5.674e-07	5.529e-07
1.68	0.04	1.038	1.038	5.536e-07	5.333e-07
1.69	0.04	1.05	1.05	5.398e-07	5.141e-07
1.7	0.04	1.062	1.062	5.261e-07	4.954e-07
1.71	0.04	1.074	1.074	5.123e-07	4.772e-07
1.72	0.04	1.085	1.085	4.986e-07	4.594e-07
1.73	0.04	1.097	1.097	4.848e-07	4.42e-07
1.74	0.04	1.108	1.108	4.71e-07	4.25e-07
1.75	0.04	1.12	1.12	4.572e-07	4.083e-07
1.76	0.04	1.131	1.131	4.433e-07	3.919e-07
1.77	0.04	1.142	1.142	4.294e-07	3.758e-07
1.78	0.04	1.154	1.154	4.153e-07	3.6e-07
1.79	0.04	1.165	1.165	4.012e-07	3.444e-07
1.8	0.04	1.176	1.176	3.869e-07	3.29e-07
1.81	0.04	1.187	1.187	3.724e-07	3.137e-07
1.82	0.04	1.198	1.198	3.578e-07	2.986e-07
1.83	0.04	1.209	1.209	3.429e-07	2.836e-07
1.84	0.04	1.22	1.22	3.278e-07	2.687e-07
1.85	0.04	1.231	1.231	3.124e-07	2.538e-07
1.86	0.04	1.242	1.242	2.967e-07	2.39e-07
1.87	0.04	1.252	1.252	2.807e-07	2.241e-07
1.88	0.04	1.263	1.263	2.642e-07	2.092e-07
1.89	0.04	1.274	1.274	2.473e-07	1.942e-07
1.9	0.04	1.284	1.284	2.298e-07	1.79e-07
1.91	0.04	1.295	1.295	2.118e-07	1.636e-07
1.92	0.04	1.305	1.305	1.93e-07	1.479e-07
1.93	0.04	1.315	1.315	1.735e-07	1.319e-07
1.94	0.04	1.326	1.326	1.531e-07	1.155e-07
1.95	0.04	1.336	1.336	1.316e-07	9.848e-08
1.96	0.04	1.346	1.346	1.089e-07	8.086e-08
1.97	0.04	1.356	1.356	8.466e-08	6.241e-08
1.98	0.04	1.367	1.367	5.872e-08	4.297e-08
1.99	0.04	1.377	1.377	3.065e-08	2.226e-08
1.01	0.06	0.02342	0.02342	2.848e-07	1.216e-05
1.02	0.06	0.04306	0.04306	5.278e-07	1.226e-05
1.03	0.06	0.0625	0.06251	7.347e-07	1.175e-05
1.04	0.06	0.08176	0.08176	9.107e-07	1.114e-05
1.05	0.06	0.1008	0.1008	1.06e-06	1.051e-05
1.06	0.06	0.1197	0.1197	1.187e-06	9.914e-06
1.07	0.06	0.1385	0.1385	1.294e-06	9.349e-06
1.08	0.06	0.157	0.157	1.385e-06	8.821e-06
1.09	0.06	0.1754	0.1754	1.461e-06	8.33e-06
1.1	0.06	0.1936	0.1936	1.524e-06	7.874e-06
1.11	0.06	0.2116	0.2116	1.577e-06	7.45e-06
1.12	0.06	0.2295	0.2295	1.62e-06	7.057e-06
1.13	0.06	0.2472	0.2473	1.654e-06	6.69e-06
1.14	0.06	0.2648	0.2648	1.681e-06	6.349e-06
1.15	0.06	0.2822	0.2822	1.702e-06	6.031e-06
1.16	0.06	0.2995	0.2995	1.717e-06	5.734e-06
1.17	0.06	0.3166	0.3166	1.728e-06	5.456e-06
1.18	0.06	0.3336	0.3336	1.733e-06	5.196e-06
1.19	0.06	0.3504	0.3504	1.735e-06	4.952e-06
1.2	0.06	0.3671	0.3671	1.734e-06	4.723e-06
1.21	0.06	0.3837	0.3837	1.73e-06	4.508e-06
1.22	0.06	0.4001	0.4001	1.723e-06	4.306e-06
1.23	0.06	0.4164	0.4164	1.714e-06	4.115e-06
1.24	0.06	0.4326	0.4326	1.702e-06	3.936e-06
1.25	0.06	0.4486	0.4486	1.689e-06	3.766e-06
1.26	0.06	0.4645	0.4645	1.675e-06	3.606e-06
1.27	0.06	0.4803	0.4803	1.659e-06	3.454e-06
1.28	0.06	0.4959	0.4959	1.642e-06	3.311e-06
1.29	0.06	0.5114	0.5114	1.624e-06	3.175e-06
1.3	0.06	0.5269	0.5269	1.605e-06	3.046e-06
1.31	0.06	0.5421	0.5421	1.585e-06	2.924e-06
1.32	0.06	0.5573	0.5573	1.565e-06	2.808e-06
1.33	0.06	0.5724	0.5724	1.544e-06	2.697e-06
1.34	0.06	0.5873	0.5873	1.523e-06	2.592e-06
1.35	0.06	0.6022	0.6022	1.501e-06	2.493e-06
1.36	0.06	0.6169	0.6169	1.479e-06	2.397e-06
1.37	0.06	0.6315	0.6315	1.457e-06	2.307e-06
1.38	0.06	0.6461	0.6461	1.434e-06	2.22e-06
1.39	0.06	0.6605	0.6605	1.412e-06	2.138e-06
1.4	0.06	0.6748	0.6748	1.389e-06	2.059e-06
1.41	0.06	0.689	0.689	1.367e-06	1.984e-06
1.42	0.06	0.7031	0.7031	1.344e-06	1.911e-06
1.43	0.06	0.7171	0.7171	1.321e-06	1.843e-06
1.44	0.06	0.731	0.731	1.299e-06	1.777e-06
1.45	0.06	0.7448	0.7448	1.276e-06	1.713e-06
1.46	0.06	0.7586	0.7586	1.254e-06	1.653e-06
1.47	0.06	0.7722	0.7722	1.231e-06	1.595e-06
1.48	0.06	0.7857	0.7857	1.209e-06	1.539e-06
1.49	0.06	0.7992	0.7992	1.187e-06	1.485e-06
1.5	0.06	0.8125	0.8125	1.165e-06	1.434e-06
1.51	0.06	0.8258	0.8258	1.143e-06	1.384e-06
1.52	0.06	0.839	0.839	1.121e-06	1.337e-06
1.53	0.06	0.8521	0.8521	1.1e-06	1.291e-06
1.54	0.06	0.8651	0.8651	1.079e-06	1.247e-06
1.55	0.06	0.878	0.878	1.057e-06	1.204e-06
1.56	0.06	0.8908	0.8908	1.036e-06	1.163e-06
1.57	0.06	0.9036	0.9036	1.015e-06	1.123e-06
1.58	0.06	0.9163	0.9163	9.944e-07	1.085e-06
1.59	0.06	0.9289	0.9289	9.737e-07	1.048e-06
1.6	0.06	0.9414	0.9414	9.532e-07	1.013e-06
1.61	0.06	0.9539	0.9539	9.328e-07	9.779e-07
1.62	0.06	0.9662	0.9662	9.125e-07	9.444e-07
1.63	0.06	0.9785	0.9785	8.923e-07	9.119e-07
1.64	0.06	0.9907	0.9907	8.722e-07	8.804e-07
1.65	0.06	1.003	1.003	8.523e-07	8.498e-07
1.66	0.06	1.015	1.015	8.323e-07	8.201e-07
1.67	0.06	1.027	1.027	8.125e-07	7.912e-07
1.68	0.06	1.039	1.039	7.927e-07	7.631e-07
1.69	0.06	1.051	1.051	7.73e-07	7.356e-07
1.7	0.06	1.063	1.063	7.532e-07	7.089e-07
1.71	0.06	1.074	1.074	7.335e-07	6.828e-07
1.72	0.06	1.086	1.086	7.137e-07	6.573e-07
1.73	0.06	1.097	1.097	6.94e-07	6.323e-07
1.74	0.06	1.109	1.109	6.741e-07	6.079e-07
1.75	0.06	1.12	1.12	6.542e-07	5.839e-07
1.76	0.06	1.132	1.132	6.342e-07	5.604e-07
1.77	0.06	1.143	1.143	6.141e-07	5.372e-07
1.78	0.06	1.154	1.154	5.938e-07	5.144e-07
1.79	0.06	1.166	1.166	5.733e-07	4.919e-07
1.8	0.06	1.177	1.177	5.526e-07	4.696e-07
1.81	0.06	1.188	1.188	5.317e-07	4.477e-07
1.82	0.06	1.199	1.199	5.105e-07	4.258e-07
1.83	0.06	1.21	1.21	4.89e-07	4.042e-07
1.84	0.06	1.221	1.221	4.671e-07	3.826e-07
1.85	0.06	1.231	1.231	4.447e-07	3.612e-07
1.86	0.06	1.242	1.242	4.219e-07	3.397e-07
1.87	0.06	1.253	1.253	3.986e-07	3.182e-07
1.88	0.06	1.264	1.264	3.747e-07	2.966e-07
1.89	0.06	1.274	1.274	3.501e-07	2.748e-07
1.9	0.06	1.285	1.285	3.248e-07	2.528e-07
1.91	0.06	1.295	1.295	2.986e-07	2.306e-07
1.92	0.06	1.306	1.306	2.715e-07	2.08e-07
1.93	0.06	1.316	1.316	2.433e-07	1.849e-07
1.94	0.06	1.326	1.326	2.139e-07	1.613e-07
1.95	0.06	1.337	1.337	1.831e-07	1.37e-07
1.96	0.06	1.347	1.347	1.507e-07	1.119e-07
1.97	0.06	1.357	1.357	1.164e-07	8.58e-08
1.98	0.06	1.367	1.367	8.012e-08	5.861e-08
1.99	0.06	1.377	1.377	4.143e-08	3.008e-08
1.01	0.08	0.02615	0.02615	3.235e-07	1.237e-05
1.02	0.08	0.04574	0.04574	6.051e-07	1.323e-05
1.03	0.08	0.06513	0.06513	8.497e-07	1.305e-05
1.04	0.08	0.08434	0.08434	1.061e-06	1.258e-05
1.05	0.08	0.1034	0.1034	1.244e-06	1.204e-05
1.06	0.08	0.1222	0.1222	1.402e-06	1.147e-05
1.07	0.08	0.1409	0.1409	1.537e-06	1.091e-05
1.08	0.08	0.1594	0.1594	1.653e-06	1.037e-05
1.09	0.08	0.1777	0.1777	1.751e-06	9.855e-06
1.1	0.08	0.1959	0.1959	1.835e-06	9.366e-06
1.11	0.08	0.2139	0.2139	1.905e-06	8.905e-06
1.12	0.08	0.2317	0.2317	1.963e-06	8.471e-06
1.13	0.08	0.2494	0.2494	2.011e-06	8.063e-06
1.14	0.08	0.267	0.267	2.05e-06	7.678e-06
1.15	0.08	0.2843	0.2844	2.08e-06	7.316e-06
1.16	0.08	0.3016	0.3016	2.104e-06	6.976e-06
1.17	0.08	0.3187	0.3187	2.121e-06	6.656e-06
1.18	0.08	0.3356	0.3356	2.132e-06	6.354e-06
1.19	0.08	0.3524	0.3524	2.139e-06	6.069e-06
1.2	0.08	0.3691	0.3691	2.141e-06	5.801e-06
1.21	0.08	0.3856	0.3856	2.139e-06	5.547e-06
1.22	0.08	0.402	0.402	2.134e-06	5.308e-06
1.23	0.08	0.4182	0.4182	2.125e-06	5.081e-06
1.24	0.08	0.4344	0.4344	2.114e-06	4.867e-06
1.25	0.08	0.4504	0.4504	2.101e-06	4.664e-06
1.26	0.08	0.4662	0.4662	2.085e-06	4.472e-06
1.27	0.08	0.482	0.482	2.068e-06	4.289e-06
1.28	0.08	0.4976	0.4976	2.048e-06	4.116e-06
1.29	0.08	0.5131	0.5131	2.028e-06	3.952e-06
1.3	0.08	0.5285	0.5285	2.006e-06	3.796e-06
1.31	0.08	0.5438	0.5438	1.983e-06	3.647e-06
1.32	0.08	0.5589	0.5589	1.96e-06	3.506e-06
1.33	0.08	0.574	0.574	1.935e-06	3.371e-06
1.34	0.08	0.5889	0.5889	1.91e-06	3.243e-06
1.35	0.08	0.6037	0.6037	1.884e-06	3.121e-06
1.36	0.08	0.6184	0.6184	1.858e-06	3.004e-06
1.37	0.08	0.633	0.633	1.831e-06	2.893e-06
1.38	0.08	0.6475	0.6475	1.804e-06	2.786e-06
1.39	0.08	0.6619	0.6619	1.777e-06	2.685e-06
1.4	0.08	0.6762	0.6762	1.75e-06	2.587e-06
1.41	0.08	0.6904	0.6904	1.722e-06	2.494e-06
1.42	0.08	0.7045	0.7045	1.694e-06	2.405e-06
1.43	0.08	0.7185	0.7185	1.667e-06	2.32e-06
1.44	0.08	0.7324	0.7324	1.639e-06	2.238e-06
1.45	0.08	0.7462	0.7462	1.611e-06	2.16e-06
1.46	0.08	0.7599	0.7599	1.584e-06	2.084e-06
1.47	0.08	0.7735	0.7735	1.556e-06	2.012e-06
1.48	0.08	0.787	0.787	1.529e-06	1.943e-06
1.49	0.08	0.8004	0.8004	1.501e-06	1.876e-06
1.5	0.08	0.8138	0.8138	1.474e-06	1.812e-06
1.51	0.08	0.827	0.827	1.447e-06	1.75e-06
1.52	0.08	0.8402	0.8402	1.42e-06	1.69e-06
1.53	0.08	0.8533	0.8533	1.393e-06	1.633e-06
1.54	0.08	0.8663	0.8663	1.367e-06	1.578e-06
1.55	0.08	0.8792	0.8792	1.34e-06	1.524e-06
1.56	0.08	0.892	0.892	1.314e-06	1.473e-06
1.57	0.08	0.9047	0.9047	1.287e-06	1.423e-06
1.58	0.08	0.9174	0.9174	1.261e-06	1.375e-06
1.59	0.08	0.93	0.93	1.235e-06	1.328e-06
1.6	0.08	0.9425	0.9425	1.21e-06	1.283e-06
1.61	0.08	0.9549	0.9549	1.184e-06	1.24e-06
1.62	0.08	0.9673	0.9673	1.158e-06	1.198e-06
1.63	0.08	0.9796	0.9796	1.133e-06	1.157e-06
1.64	0.08	0.9918	0.9918	1.108e-06	1.117e-06
1.65	0.08	1.004	1.004	1.082e-06	1.078e-06
1.66	0.08	1.016	1.016	1.057e-06	1.041e-06
1.67	0.08	1.028	1.028	1.032e-06	1.004e-06
1.68	0.08	1.04	1.04	1.007e-06	9.683e-07
1.69	0.08	1.052	1.052	9.818e-07	9.335e-07
1.7	0.08	1.063	1.063	9.567e-07	8.996e-07
1.71	0.08	1.075	1.075	9.316e-07	8.665e-07
1.72	0.08	1.087	1.087	9.065e-07	8.341e-07
1.73	0.08	1.098	1.098	8.813e-07	8.023e-07
1.74	0.08	1.11	1.11	8.56e-07	7.712e-07
1.75	0.08	1.121	1.121	8.305e-07	7.407e-07
1.76	0.08	1.133	1.133	8.05e-07	7.107e-07
1.77	0.08	1.144	1.144	7.792e-07	6.811e-07
1.78	0.08	1.155	1.155	7.533e-07	6.52e-07
1.79	0.08	1.166	1.166	7.27e-07	6.233e-07
1.8	0.08	1.178	1.178	7.005e-07	5.949e-07
1.81	0.08	1.189	1.189	6.737e-07	5.668e-07
1.82	0.08	1.2	1.2	6.465e-07	5.389e-07
1.83	0.08	1.211	1.211	6.188e-07	5.112e-07
1.84	0.08	1.221	1.221	5.907e-07	4.836e-07
1.85	0.08	1.232	1.232	5.62e-07	4.561e-07
1.86	0.08	1.243	1.243	5.327e-07	4.286e-07
1.87	0.08	1.254	1.254	5.028e-07	4.01e-07
1.88	0.08	1.264	1.264	4.721e-07	3.734e-07
1.89	0.08	1.275	1.275	4.405e-07	3.455e-07
1.9	0.08	1.285	1.285	4.08e-07	3.174e-07
1.91	0.08	1.296	1.296	3.745e-07	2.889e-07
1.92	0.08	1.306	1.306	3.397e-07	2.601e-07
1.93	0.08	1.317	1.317	3.037e-07	2.307e-07
1.94	0.08	1.327	1.327	2.663e-07	2.006e-07
1.95	0.08	1.337	1.337	2.272e-07	1.699e-07
1.96	0.08	1.348	1.348	1.863e-07	1.382e-07
1.97	0.08	1.358	1.358	1.434e-07	1.056e-07
1.98	0.08	1.368	1.368	9.818e-08	7.178e-08
1.99	0.08	1.378	1.378	5.049e-08	3.664e-08
1.01	0.1	0.02966	0.02966	3.491e-07	1.177e-05
1.02	0.1	0.04917	0.04917	6.573e-07	1.337e-05
1.03	0.1	0.0685	0.0685	9.285e-07	1.356e-05
1.04	0.1	0.08764	0.08764	1.167e-06	1.331e-05
1.05	0.1	0.1066	0.1066	1.375e-06	1.289e-05
1.06	0.1	0.1254	0.1254	1.556e-06	1.241e-05
1.07	0.1	0.144	0.144	1.714e-06	1.19e-05
1.08	0.1	0.1625	0.1625	1.851e-06	1.139e-05
1.09	0.1	0.1807	0.1807	1.968e-06	1.089e-05
1.1	0.1	0.1988	0.1989	2.069e-06	1.041e-05
1.11	0.1	0.2168	0.2168	2.155e-06	9.94e-06
1.12	0.1	0.2346	0.2346	2.227e-06	9.495e-06
1.13	0.1	0.2522	0.2522	2.288e-06	9.071e-06
1.14	0.1	0.2697	0.2697	2.338e-06	8.668e-06
1.15	0.1	0.2871	0.2871	2.378e-06	8.286e-06
1.16	0.1	0.3042	0.3042	2.411e-06	7.923e-06
1.17	0.1	0.3213	0.3213	2.435e-06	7.579e-06
1.18	0.1	0.3382	0.3382	2.453e-06	7.253e-06
1.19	0.1	0.3549	0.3549	2.465e-06	6.944e-06
1.2	0.1	0.3716	0.3716	2.471e-06	6.651e-06
1.21	0.1	0.388	0.388	2.473e-06	6.372e-06
1.22	0.1	0.4044	0.4044	2.47e-06	6.108e-06
1.23	0.1	0.4206	0.4206	2.464e-06	5.858e-06
1.24	0.1	0.4367	0.4367	2.454e-06	5.62e-06
1.25	0.1	0.4527	0.4527	2.442e-06	5.394e-06
1.26	0.1	0.4685	0.4685	2.426e-06	5.179e-06
1.27	0.1	0.4842	0.4842	2.409e-06	4.974e-06
1.28	0.1	0.4998	0.4998	2.389e-06	4.78e-06
1.29	0.1	0.5153	0.5153	2.367e-06	4.595e-06
1.3	0.1	0.5306	0.5306	2.344e-06	4.418e-06
1.31	0.1	0.5459	0.5459	2.32e-06	4.25e-06
1.32	0.1	0.561	0.561	2.294e-06	4.089e-06
1.33	0.1	0.576	0.576	2.267e-06	3.936e-06
1.34	0.1	0.5909	0.5909	2.24e-06	3.79e-06
1.35	0.1	0.6057	0.6057	2.211e-06	3.65e-06
1.36	0.1	0.6204	0.6204	2.182e-06	3.517e-06
1.37	0.1	0.6349	0.6349	2.152e-06	3.389e-06
1.38	0.1	0.6494	0.6494	2.122e-06	3.267e-06
1.39	0.1	0.6638	0.6638	2.091e-06	3.15e-06
1.4	0.1	0.678	0.678	2.06e-06	3.038e-06
1.41	0.1	0.6922	0.6922	2.029e-06	2.931e-06
1.42	0.1	0.7063	0.7063	1.998e-06	2.828e-06
1.43	0.1	0.7202	0.7202	1.966e-06	2.73e-06
1.44	0.1	0.7341	0.7341	1.934e-06	2.635e-06
1.45	0.1	0.7479	0.7479	1.903e-06	2.544e-06
1.46	0.1	0.7616	0.7616	1.871e-06	2.457e-06
1.47	0.1	0.7751	0.7751	1.839e-06	2.373e-06
1.48	0.1	0.7886	0.7886	1.808e-06	2.292e-06
1.49	0.1	0.802	0.802	1.776e-06	2.214e-06
1.5	0.1	0.8154	0.8154	1.744e-06	2.139e-06
1.51	0.1	0.8286	0.8286	1.713e-06	2.067e-06
