x	y	V_num	V_ana	error_abs	error_rel
1.05	0.8	0.5553	0.5553	2.425e-05	4.367e-05
1.1	0.8	0.6152	0.6152	4.037e-05	6.563e-05
1.15	0.8	0.6743	0.6742	5.03e-05	7.46e-05
1.2	0.8	0.7324	0.7324	5.557e-05	7.588e-05
1.25	0.8	0.7897	0.7896	5.743e-05	7.273e-05
1.3	0.8	0.8459	0.8459	5.683e-05	6.718e-05
1.35	0.8	0.9012	0.9012	5.451e-05	6.049e-05
1.4	0.8	0.9556	0.9555	5.103e-05	5.341e-05
1.45	0.8	1.009	1.009	4.683e-05	4.641e-05
1.5	0.8	1.061	1.061	4.22e-05	3.976e-05
1.55	0.8	1.113	1.113	3.738e-05	3.359e-05
1.6	0.8	1.163	1.163	3.253e-05	2.797e-05
1.65	0.8	1.213	1.213	2.777e-05	2.29e-05
1.7	0.8	1.261	1.261	2.317e-05	1.837e-05
1.75	0.8	1.309	1.309	1.877e-05	1.434e-05
1.8	0.8	1.356	1.356	1.461e-05	1.077e-05
1.85	0.8	1.402	1.402	1.067e-05	7.61e-06
1.9	0.8	1.447	1.447	6.943e-06	4.799e-06
1.95	0.8	1.491	1.491	3.403e-06	2.282e-06
1.05	0.9	0.6484	0.6484	2.634e-05	4.063e-05
1.1	0.9	0.7031	0.7031	4.506e-05	6.409e-05
1.15	0.9	0.7574	0.7573	5.765e-05	7.613e-05
1.2	0.9	0.811	0.8109	6.539e-05	8.063e-05
1.25	0.9	0.864	0.8639	6.934e-05	8.026e-05
1.3	0.9	0.9164	0.9163	7.039e-05	7.683e-05
1.35	0.9	0.968	0.9679	6.926e-05	7.156e-05
1.4	0.9	1.019	1.019	6.652e-05	6.529e-05
1.45	0.9	1.069	1.069	6.261e-05	5.857e-05
1.5	0.9	1.118	1.118	5.789e-05	5.176e-05
1.55	0.9	1.167	1.167	5.264e-05	4.51e-05
1.6	0.9	1.215	1.215	4.704e-05	3.872e-05
1.65	0.9	1.262	1.262	4.125e-05	3.269e-05
1.7	0.9	1.308	1.308	3.537e-05	2.704e-05
1.75	0.9	1.354	1.354	2.947e-05	2.177e-05
1.8	0.9	1.399	1.399	2.358e-05	1.686e-05
1.85	0.9	1.443	1.443	1.772e-05	1.228e-05
1.9	0.9	1.486	1.486	1.186e-05	7.978e-06
1.95	0.9	1.529	1.529	5.97e-06	3.905e-06
1.05	1	0.7432	0.7431	2.639e-05	3.551e-05
1.1	1	0.793	0.793	4.608e-05	5.812e-05
1.15	1	0.8427	0.8426	6.015e-05	7.139e-05
1.2	1	0.8921	0.892	6.956e-05	7.798e-05
1.25	1	0.9411	0.941	7.516e-05	7.987e-05
1.3	1	0.9896	0.9895	7.769e-05	7.852e-05
1.35	1	1.038	1.038	7.78e-05	7.498e-05
1.4	1	1.085	1.085	7.6e-05	7.003e-05
1.45	1	1.132	1.132	7.273e-05	6.423e-05
1.5	1	1.179	1.179	6.834e-05	5.798e-05
1.55	1	1.225	1.225	6.311e-05	5.154e-05
1.6	1	1.27	1.27	5.726e-05	4.51e-05
1.65	1	1.314	1.314	5.096e-05	3.877e-05
1.7	1	1.358	1.358	4.432e-05	3.263e-05
1.75	1	1.402	1.402	3.744e-05	2.671e-05
1.8	1	1.445	1.445	3.035e-05	2.101e-05
1.85	1	1.487	1.487	2.308e-05	1.552e-05
1.9	1	1.528	1.528	1.562e-05	1.022e-05
1.95	1	1.569	1.569	7.948e-06	5.065e-06
1.05	1.1	0.8384	0.8383	2.506e-05	2.989e-05
1.1	1.1	0.8838	0.8838	4.451e-05	5.036e-05
1.15	1.1	0.9293	0.9292	5.904e-05	6.354e-05
1.2	1.1	0.9746	0.9746	6.934e-05	7.115e-05
1.25	1.1	1.02	1.02	7.605e-05	7.458e-05
1.3	1.1	1.065	1.065	7.974e-05	7.49e-05
1.35	1.1	1.109	1.109	8.095e-05	7.297e-05
1.4	1.1	1.154	1.154	8.012e-05	6.944e-05
1.45	1.1	1.198	1.198	7.763e-05	6.482e-05
1.5	1.1	1.241	1.241	7.382e-05	5.947e-05
1.55	1.1	1.284	1.284	6.895e-05	5.368e-05
1.6	1.1	1.327	1.327	6.324e-05	4.765e-05
1.65	1.1	1.369	1.369	5.685e-05	4.152e-05
1.7	1.1	1.411	1.411	4.993e-05	3.538e-05
1.75	1.1	1.452	1.452	4.255e-05	2.93e-05
1.8	1.1	1.493	1.493	3.478e-05	2.33e-05
1.85	1.1	1.533	1.533	2.665e-05	1.738e-05
1.9	1.1	1.573	1.573	1.816e-05	1.155e-05
1.95	1.1	1.612	1.612	9.291e-06	5.764e-06
1.05	1.2	0.9332	0.9331	2.291e-05	2.455e-05
1.1	1.2	0.9746	0.9746	4.125e-05	4.233e-05
1.15	1.2	1.016	1.016	5.546e-05	5.458e-05
1.2	1.2	1.058	1.058	6.598e-05	6.237e-05
1.25	1.2	1.1	1.099	7.325e-05	6.663e-05
1.3	1.2	1.141	1.141	7.772e-05	6.812e-05
1.35	1.2	1.183	1.182	7.978e-05	6.747e-05
1.4	1.2	1.224	1.224	7.981e-05	6.521e-05
1.45	1.2	1.265	1.265	7.811e-05	6.176e-05
1.5	1.2	1.306	1.306	7.499e-05	5.744e-05
1.55	1.2	1.346	1.346	7.068e-05	5.25e-05
1.6	1.2	1.386	1.386	6.537e-05	4.716e-05
1.65	1.2	1.426	1.426	5.924e-05	4.154e-05
1.7	1.2	1.466	1.466	5.24e-05	3.576e-05
1.75	1.2	1.505	1.505	4.496e-05	2.988e-05
1.8	1.2	1.543	1.543	3.697e-05	2.396e-05
1.85	1.2	1.582	1.582	2.848e-05	1.801e-05
1.9	1.2	1.619	1.619	1.95e-05	1.204e-05
1.95	1.2	1.657	1.657	1.002e-05	6.047e-06
1.05	1.3	1.027	1.027	2.031e-05	1.978e-05
1.1	1.3	1.065	1.065	3.701e-05	3.476e-05
1.15	1.3	1.103	1.103	5.032e-05	4.563e-05
1.2	1.3	1.141	1.141	6.051e-05	5.303e-05
1.25	1.3	1.179	1.179	6.788e-05	5.755e-05
1.3	1.3	1.218	1.218	7.273e-05	5.972e-05
1.35	1.3	1.256	1.256	7.536e-05	5.998e-05
1.4	1.3	1.295	1.295	7.605e-05	5.874e-05
1.45	1.3	1.333	1.333	7.507e-05	5.631e-05
1.5	1.3	1.371	1.371	7.264e-05	5.298e-05
1.55	1.3	1.409	1.409	6.897e-05	4.895e-05
1.6	1.3	1.447	1.447	6.424e-05	4.44e-05
1.65	1.3	1.485	1.484	5.859e-05	3.947e-05
1.7	1.3	1.522	1.522	5.214e-05	3.426e-05
1.75	1.3	1.559	1.559	4.498e-05	2.886e-05
1.8	1.3	1.595	1.595	3.717e-05	2.33e-05
1.85	1.3	1.632	1.632	2.877e-05	1.763e-05
1.9	1.3	1.668	1.668	1.977e-05	1.186e-05
1.95	1.3	1.703	1.703	1.019e-05	5.982e-06
1.05	1.4	1.119	1.119	1.753e-05	1.567e-05
1.1	1.4	1.154	1.154	3.226e-05	2.796e-05
1.15	1.4	1.189	1.189	4.428e-05	3.725e-05
1.2	1.4	1.224	1.224	5.373e-05	4.39e-05
1.25	1.4	1.259	1.259	6.079e-05	4.828e-05
1.3	1.4	1.295	1.295	6.567e-05	5.072e-05
1.35	1.4	1.33	1.33	6.859e-05	5.155e-05
1.4	1.4	1.366	1.366	6.973e-05	5.105e-05
1.45	1.4	1.402	1.402	6.932e-05	4.945e-05
1.5	1.4	1.438	1.437	6.752e-05	4.697e-05
1.55	1.4	1.473	1.473	6.452e-05	4.38e-05
1.6	1.4	1.509	1.509	6.045e-05	4.007e-05
1.65	1.4	1.544	1.544	5.543e-05	3.591e-05
1.7	1.4	1.579	1.579	4.958e-05	3.14e-05
1.75	1.4	1.614	1.614	4.298e-05	2.663e-05
1.8	1.4	1.649	1.649	3.567e-05	2.164e-05
1.85	1.4	1.683	1.683	2.771e-05	1.646e-05
1.9	1.4	1.717	1.717	1.911e-05	1.113e-05
1.95	1.4	1.751	1.751	9.877e-06	5.64e-06
1.05	1.5	1.21	1.21	1.473e-05	1.217e-05
1.1	1.5	1.241	1.241	2.731e-05	2.2e-05
1.15	1.5	1.273	1.273	3.777e-05	2.967e-05
1.2	1.5	1.306	1.306	4.617e-05	3.536e-05
1.25	1.5	1.338	1.338	5.261e-05	3.931e-05
1.3	1.5	1.371	1.371	5.722e-05	4.173e-05
1.35	1.5	1.404	1.404	6.015e-05	4.283e-05
1.4	1.5	1.438	1.437	6.153e-05	4.281e-05
1.45	1.5	1.471	1.471	6.153e-05	4.183e-05
1.5	1.5	1.504	1.504	6.027e-05	4.007e-05
1.55	1.5	1.537	1.537	5.79e-05	3.766e-05
1.6	1.5	1.571	1.571	5.452e-05	3.471e-05
1.65	1.5	1.604	1.604	5.023e-05	3.132e-05
1.7	1.5	1.637	1.637	4.513e-05	2.757e-05
1.75	1.5	1.67	1.67	3.928e-05	2.352e-05
1.8	1.5	1.703	1.703	3.273e-05	1.922e-05
1.85	1.5	1.736	1.736	2.552e-05	1.47e-05
1.9	1.5	1.768	1.768	1.766e-05	9.988e-06
1.95	1.5	1.8	1.8	9.156e-06	5.086e-06
1.05	1.6	1.298	1.298	1.195e-05	9.207e-06
1.1	1.6	1.327	1.327	2.23e-05	1.681e-05
1.15	1.6	1.357	1.356	3.102e-05	2.287e-05
1.2	1.6	1.386	1.386	3.814e-05	2.751e-05
1.25	1.6	1.417	1.416	4.37e-05	3.085e-05
1.3	1.6	1.447	1.447	4.779e-05	3.303e-05
1.35	1.6	1.478	1.478	5.049e-05	3.417e-05
1.4	1.6	1.509	1.509	5.191e-05	3.441e-05
1.45	1.6	1.54	1.54	5.216e-05	3.388e-05
1.5	1.6	1.571	1.571	5.133e-05	3.268e-05
1.55	1.6	1.602	1.602	4.953e-05	3.092e-05
1.6	1.6	1.633	1.633	4.684e-05	2.868e-05
1.65	1.6	1.664	1.664	4.334e-05	2.604e-05
1.7	1.6	1.696	1.696	3.91e-05	2.306e-05
1.75	1.6	1.727	1.727	3.417e-05	1.979e-05
1.8	1.6	1.758	1.758	2.858e-05	1.626e-05
1.85	1.6	1.789	1.789	2.237e-05	1.25e-05
1.9	1.6	1.82	1.82	1.554e-05	8.538e-06
1.95	1.6	1.85	1.85	8.085e-06	4.369e-06
1.05	1.7	1.384	1.384	9.209e-06	6.652e-06
1.1	1.7	1.411	1.411	1.725e-05	1.223e-05
1.15	1.7	1.438	1.438	2.409e-05	1.675e-05
1.2	1.7	1.466	1.466	2.973e-05	2.028e-05
1.25	1.7	1.493	1.493	3.419e-05	2.29e-05
1.3	1.7	1.522	1.522	3.753e-05	2.467e-05
1.35	1.7	1.55	1.55	3.981e-05	2.568e-05
1.4	1.7	1.579	1.579	4.108e-05	2.602e-05
1.45	1.7	1.608	1.608	4.143e-05	2.577e-05
1.5	1.7	1.637	1.637	4.093e-05	2.5e-05
1.55	1.7	1.666	1.666	3.964e-05	2.379e-05
1.6	1.7	1.696	1.696	3.763e-05	2.219e-05
1.65	1.7	1.725	1.725	3.495e-05	2.026e-05
1.7	1.7	1.754	1.754	3.166e-05	1.804e-05
1.75	1.7	1.784	1.784	2.778e-05	1.557e-05
1.8	1.7	1.813	1.813	2.333e-05	1.287e-05
1.85	1.7	1.843	1.843	1.834e-05	9.955e-06
1.9	1.7	1.872	1.872	1.28e-05	6.839e-06
1.95	1.7	1.901	1.901	6.695e-06	3.522e-06
1.05	1.8	1.468	1.468	6.434e-06	4.381e-06
1.1	1.8	1.493	1.493	1.206e-05	8.076e-06
1.15	1.8	1.518	1.518	1.685e-05	1.11e-05
1.2	1.8	1.543	1.543	2.083e-05	1.35e-05
1.25	1.8	1.569	1.569	2.4e-05	1.53e-05
1.3	1.8	1.595	1.595	2.64e-05	1.655e-05
1.35	1.8	1.622	1.622	2.806e-05	1.73e-05
1.4	1.8	1.649	1.649	2.904e-05	1.761e-05
1.45	1.8	1.676	1.676	2.936e-05	1.752e-05
1.5	1.8	1.703	1.703	2.909e-05	1.708e-05
1.55	1.8	1.73	1.73	2.826e-05	1.633e-05
1.6	1.8	1.758	1.758	2.691e-05	1.531e-05
1.65	1.8	1.786	1.785	2.509e-05	1.405e-05
1.7	1.8	1.813	1.813	2.281e-05	1.258e-05
1.75	1.8	1.841	1.841	2.01e-05	1.092e-05
1.8	1.8	1.869	1.869	1.697e-05	9.084e-06
1.85	1.8	1.897	1.896	1.342e-05	7.078e-06
1.9	1.8	1.924	1.924	9.435e-06	4.903e-06
1.95	1.8	1.952	1.952	4.977e-06	2.55e-06
1.05	1.9	1.55	1.55	3.478e-06	2.244e-06
1.1	1.9	1.573	1.573	6.475e-06	4.117e-06
1.15	1.9	1.596	1.596	9.016e-06	5.65e-06
1.2	1.9	1.619	1.619	1.112e-05	6.866e-06
1.25	1.9	1.643	1.643	1.28e-05	7.789e-06
1.3	1.9	1.668	1.668	1.408e-05	8.441e-06
1.35	1.9	1.692	1.692	1.497e-05	8.846e-06
1.4	1.9	1.717	1.717	1.551e-05	9.028e-06
1.45	1.9	1.743	1.743	1.57e-05	9.01e-06
1.5	1.9	1.768	1.768	1.558e-05	8.814e-06
1.55	1.9	1.794	1.794	1.517e-05	8.46e-06
1.6	1.9	1.82	1.82	1.449e-05	7.965e-06
1.65	1.9	1.846	1.846	1.356e-05	7.346e-06
1.7	1.9	1.872	1.872	1.238e-05	6.615e-06
1.75	1.9	1.898	1.898	1.097e-05	5.781e-06
1.8	1.9	1.924	1.924	9.33e-06	4.849e-06
1.85	1.9	1.951	1.951	7.447e-06	3.818e-06
1.9	1.9	1.977	1.977	5.3e-06	2.681e-06
1.95	1.9	2.003	2.003	2.845e-06	1.42e-06
