x	y	V_num	V_ana	error_abs	error_rel
1.5	0.08	2.016	2.016	1.332e-15	6.607e-16
1.52	0.08	2.074	2.074	8.882e-16	4.283e-16
1.54	0.08	2.132	2.132	4.441e-16	2.083e-16
1.56	0.08	2.19	2.19	8.882e-16	4.055e-16
1.58	0.08	2.25	2.25	0	0
1.6	0.08	2.31	2.31	4.441e-16	1.922e-16
1.62	0.08	2.372	2.372	8.882e-16	3.745e-16
1.64	0.08	2.434	2.434	1.332e-15	5.474e-16
1.66	0.08	2.496	2.496	1.332e-15	5.337e-16
1.68	0.08	2.56	2.56	1.332e-15	5.204e-16
1.7	0.08	2.624	2.624	1.332e-15	5.076e-16
1.72	0.08	2.69	2.69	8.882e-16	3.302e-16
1.74	0.08	2.756	2.756	1.332e-15	4.835e-16
1.76	0.08	2.822	2.822	8.882e-16	3.147e-16
1.78	0.08	2.89	2.89	8.882e-16	3.073e-16
1.8	0.08	2.958	2.958	1.332e-15	4.503e-16
1.82	0.08	3.028	3.028	3.109e-15	1.027e-15
1.84	0.08	3.098	3.098	2.665e-15	8.602e-16
1.86	0.08	3.168	3.168	2.665e-15	8.41e-16
1.88	0.08	3.24	3.24	2.665e-15	8.224e-16
1.9	0.08	3.312	3.312	3.109e-15	9.385e-16
1.92	0.08	3.386	3.386	1.776e-15	5.247e-16
1.94	0.08	3.46	3.46	1.776e-15	5.135e-16
1.96	0.08	3.534	3.534	1.332e-15	3.769e-16
1.98	0.08	3.61	3.61	4.441e-16	1.23e-16
1.02	0.12	0.81	0.81	4.441e-16	5.483e-16
1.04	0.12	0.8464	0.8464	4.441e-16	5.247e-16
1.06	0.12	0.8836	0.8836	8.882e-16	1.005e-15
1.08	0.12	0.9216	0.9216	8.882e-16	9.637e-16
1.1	0.12	0.9604	0.9604	8.882e-16	9.248e-16
1.12	0.12	1	1	8.882e-16	8.882e-16
1.14	0.12	1.04	1.04	6.661e-16	6.403e-16
1.16	0.12	1.082	1.082	6.661e-16	6.159e-16
1.18	0.12	1.124	1.124	8.882e-16	7.905e-16
1.2	0.12	1.166	1.166	8.882e-16	7.615e-16
1.22	0.12	1.21	1.21	6.661e-16	5.505e-16
1.24	0.12	1.254	1.254	6.661e-16	5.31e-16
1.26	0.12	1.3	1.3	4.441e-16	3.417e-16
1.28	0.12	1.346	1.346	6.661e-16	4.95e-16
1.3	0.12	1.392	1.392	8.882e-16	6.379e-16
1.32	0.12	1.44	1.44	1.11e-15	7.71e-16
1.34	0.12	1.488	1.488	1.11e-15	7.459e-16
1.36	0.12	1.538	1.538	0	0
1.38	0.12	1.588	1.588	2.22e-16	1.399e-16
1.4	0.12	1.638	1.638	6.661e-16	4.066e-16
1.42	0.12	1.69	1.69	1.776e-15	1.051e-15
1.44	0.12	1.742	1.742	1.554e-15	8.921e-16
1.46	0.12	1.796	1.796	1.554e-15	8.656e-16
1.48	0.12	1.85	1.85	1.554e-15	8.404e-16
1.5	0.12	1.904	1.904	2.22e-15	1.166e-15
1.52	0.12	1.96	1.96	2.22e-15	1.133e-15
1.54	0.12	2.016	2.016	2.22e-15	1.101e-15
1.56	0.12	2.074	2.074	1.776e-15	8.567e-16
1.58	0.12	2.132	2.132	1.332e-15	6.25e-16
1.6	0.12	2.19	2.19	1.332e-15	6.082e-16
1.62	0.12	2.25	2.25	1.776e-15	7.895e-16
1.64	0.12	2.31	2.31	1.332e-15	5.766e-16
1.66	0.12	2.372	2.372	8.882e-16	3.745e-16
1.68	0.12	2.434	2.434	1.332e-15	5.474e-16
1.7	0.12	2.496	2.496	2.22e-15	8.895e-16
1.72	0.12	2.56	2.56	2.22e-15	8.674e-16
1.74	0.12	2.624	2.624	2.22e-15	8.461e-16
1.76	0.12	2.69	2.69	1.776e-15	6.605e-16
1.78	0.12	2.756	2.756	1.776e-15	6.446e-16
1.8	0.12	2.822	2.822	2.22e-15	7.867e-16
1.82	0.12	2.89	2.89	3.109e-15	1.076e-15
1.84	0.12	2.958	2.958	2.665e-15	9.007e-16
1.86	0.12	3.028	3.028	2.665e-15	8.801e-16
1.88	0.12	3.098	3.098	3.109e-15	1.004e-15
1.9	0.12	3.168	3.168	3.109e-15	9.811e-16
1.92	0.12	3.24	3.24	2.665e-15	8.224e-16
1.94	0.12	3.312	3.312	1.776e-15	5.363e-16
1.96	0.12	3.386	3.386	4.441e-16	1.312e-16
1.98	0.12	3.46	3.46	4.441e-16	1.284e-16
1.02	0.16	0.7396	0.7396	1.11e-16	1.501e-16
1.04	0.16	0.7744	0.7744	3.331e-16	4.301e-16
1.06	0.16	0.81	0.81	5.551e-16	6.853e-16
1.08	0.16	0.8464	0.8464	6.661e-16	7.87e-16
1.1	0.16	0.8836	0.8836	8.882e-16	1.005e-15
1.12	0.16	0.9216	0.9216	8.882e-16	9.637e-16
1.14	0.16	0.9604	0.9604	6.661e-16	6.936e-16
1.16	0.16	1	1	0	0
1.18	0.16	1.04	1.04	2.22e-16	2.134e-16
1.2	0.16	1.082	1.082	4.441e-16	4.106e-16
1.22	0.16	1.124	1.124	8.882e-16	7.905e-16
1.24	0.16	1.166	1.166	4.441e-16	3.807e-16
1.26	0.16	1.21	1.21	2.22e-16	1.835e-16
1.28	0.16	1.254	1.254	6.661e-16	5.31e-16
1.3	0.16	1.3	1.3	8.882e-16	6.834e-16
1.32	0.16	1.346	1.346	1.11e-15	8.251e-16
1.34	0.16	1.392	1.392	1.11e-15	7.973e-16
1.36	0.16	1.44	1.44	1.332e-15	9.252e-16
1.38	0.16	1.488	1.488	1.776e-15	1.193e-15
1.4	0.16	1.538	1.538	2.442e-15	1.589e-15
1.42	0.16	1.588	1.588	3.109e-15	1.958e-15
1.44	0.16	1.638	1.638	3.331e-15	2.033e-15
1.46	0.16	1.69	1.69	3.553e-15	2.102e-15
1.48	0.16	1.742	1.742	3.997e-15	2.294e-15
1.5	0.16	1.796	1.796	4.219e-15	2.35e-15
1.52	0.16	1.85	1.85	3.997e-15	2.161e-15
1.54	0.16	1.904	1.904	3.775e-15	1.982e-15
1.56	0.16	1.96	1.96	3.775e-15	1.926e-15
1.58	0.16	2.016	2.016	3.997e-15	1.982e-15
1.6	0.16	2.074	2.074	3.109e-15	1.499e-15
1.62	0.16	2.132	2.132	2.665e-15	1.25e-15
1.64	0.16	2.19	2.19	2.665e-15	1.216e-15
1.66	0.16	2.25	2.25	3.109e-15	1.382e-15
1.68	0.16	2.31	2.31	3.997e-15	1.73e-15
1.7	0.16	2.372	2.372	3.553e-15	1.498e-15
1.72	0.16	2.434	2.434	3.109e-15	1.277e-15
1.74	0.16	2.496	2.496	2.665e-15	1.067e-15
1.76	0.16	2.56	2.56	2.665e-15	1.041e-15
1.78	0.16	2.624	2.624	3.553e-15	1.354e-15
1.8	0.16	2.69	2.69	3.553e-15	1.321e-15
1.82	0.16	2.756	2.756	2.665e-15	9.67e-16
1.84	0.16	2.822	2.822	1.776e-15	6.294e-16
1.86	0.16	2.89	2.89	2.665e-15	9.22e-16
1.88	0.16	2.958	2.958	2.665e-15	9.007e-16
1.9	0.16	3.028	3.028	2.22e-15	7.334e-16
1.92	0.16	3.098	3.098	1.776e-15	5.735e-16
1.94	0.16	3.168	3.168	1.332e-15	4.205e-16
1.96	0.16	3.24	3.24	8.882e-16	2.741e-16
1.98	0.16	3.312	3.312	4.441e-16	1.341e-16
1.02	0.2	0.6724	0.6724	5.551e-16	8.256e-16
1.04	0.2	0.7056	0.7056	7.772e-16	1.101e-15
1.06	0.2	0.7396	0.7396	7.772e-16	1.051e-15
1.08	0.2	0.7744	0.7744	8.882e-16	1.147e-15
1.1	0.2	0.81	0.81	8.882e-16	1.097e-15
1.12	0.2	0.8464	0.8464	8.882e-16	1.049e-15
1.14	0.2	0.8836	0.8836	1.11e-15	1.256e-15
1.16	0.2	0.9216	0.9216	1.11e-15	1.205e-15
1.18	0.2	0.9604	0.9604	1.11e-15	1.156e-15
1.2	0.2	1	1	8.882e-16	8.882e-16
1.22	0.2	1.04	1.04	1.11e-15	1.067e-15
1.24	0.2	1.082	1.082	1.332e-15	1.232e-15
1.26	0.2	1.124	1.124	1.332e-15	1.186e-15
1.28	0.2	1.166	1.166	1.332e-15	1.142e-15
1.3	0.2	1.21	1.21	1.776e-15	1.468e-15
1.32	0.2	1.254	1.254	1.998e-15	1.593e-15
1.34	0.2	1.3	1.3	2.442e-15	1.879e-15
1.36	0.2	1.346	1.346	2.665e-15	1.98e-15
1.38	0.2	1.392	1.392	3.109e-15	2.233e-15
1.4	0.2	1.44	1.44	3.997e-15	2.776e-15
1.42	0.2	1.488	1.488	4.885e-15	3.282e-15
1.44	0.2	1.538	1.538	5.551e-15	3.61e-15
1.46	0.2	1.588	1.588	6.217e-15	3.916e-15
1.48	0.2	1.638	1.638	6.661e-15	4.066e-15
1.5	0.2	1.69	1.69	6.439e-15	3.81e-15
1.52	0.2	1.742	1.742	6.217e-15	3.568e-15
1.54	0.2	1.796	1.796	6.217e-15	3.462e-15
1.56	0.2	1.85	1.85	6.217e-15	3.361e-15
1.58	0.2	1.904	1.904	6.217e-15	3.265e-15
1.6	0.2	1.96	1.96	5.773e-15	2.945e-15
1.62	0.2	2.016	2.016	5.773e-15	2.863e-15
1.64	0.2	2.074	2.074	5.773e-15	2.784e-15
1.66	0.2	2.132	2.132	5.773e-15	2.708e-15
1.68	0.2	2.19	2.19	5.773e-15	2.636e-15
1.7	0.2	2.25	2.25	5.773e-15	2.566e-15
1.72	0.2	2.31	2.31	5.329e-15	2.307e-15
1.74	0.2	2.372	2.372	4.885e-15	2.06e-15
1.76	0.2	2.434	2.434	5.329e-15	2.19e-15
1.78	0.2	2.496	2.496	5.329e-15	2.135e-15
1.8	0.2	2.56	2.56	4.885e-15	1.908e-15
1.82	0.2	2.624	2.624	5.329e-15	2.031e-15
1.84	0.2	2.69	2.69	3.553e-15	1.321e-15
1.86	0.2	2.756	2.756	3.109e-15	1.128e-15
1.88	0.2	2.822	2.822	2.665e-15	9.441e-16
1.9	0.2	2.89	2.89	2.665e-15	9.22e-16
1.92	0.2	2.958	2.958	1.332e-15	4.503e-16
1.94	0.2	3.028	3.028	4.441e-16	1.467e-16
1.96	0.2	3.098	3.098	4.441e-16	1.434e-16
1.98	0.2	3.168	3.168	1.332e-15	4.205e-16
1.02	0.24	0.6084	0.6084	4.441e-16	7.299e-16
1.04	0.24	0.64	0.64	7.772e-16	1.214e-15
1.06	0.24	0.6724	0.6724	1.221e-15	1.816e-15
1.08	0.24	0.7056	0.7056	1.332e-15	1.888e-15
1.1	0.24	0.7396	0.7396	1.221e-15	1.651e-15
1.12	0.24	0.7744	0.7744	1.221e-15	1.577e-15
1.14	0.24	0.81	0.81	1.443e-15	1.782e-15
1.16	0.24	0.8464	0.8464	1.221e-15	1.443e-15
1.18	0.24	0.8836	0.8836	1.332e-15	1.508e-15
1.2	0.24	0.9216	0.9216	1.443e-15	1.566e-15
1.22	0.24	0.9604	0.9604	1.554e-15	1.618e-15
1.24	0.24	1	1	1.776e-15	1.776e-15
1.26	0.24	1.04	1.04	1.998e-15	1.921e-15
1.28	0.24	1.082	1.082	2.22e-15	2.053e-15
1.3	0.24	1.124	1.124	2.665e-15	2.371e-15
1.32	0.24	1.166	1.166	2.887e-15	2.475e-15
1.34	0.24	1.21	1.21	3.553e-15	2.936e-15
1.36	0.24	1.254	1.254	3.331e-15	2.655e-15
1.38	0.24	1.3	1.3	4.219e-15	3.246e-15
1.4	0.24	1.346	1.346	5.107e-15	3.795e-15
1.42	0.24	1.392	1.392	5.773e-15	4.146e-15
1.44	0.24	1.44	1.44	5.773e-15	4.009e-15
1.46	0.24	1.488	1.488	5.995e-15	4.028e-15
1.48	0.24	1.538	1.538	6.661e-15	4.332e-15
1.5	0.24	1.588	1.588	7.327e-15	4.615e-15
1.52	0.24	1.638	1.638	6.661e-15	4.066e-15
1.54	0.24	1.69	1.69	6.661e-15	3.942e-15
1.56	0.24	1.742	1.742	6.883e-15	3.951e-15
1.58	0.24	1.796	1.796	7.105e-15	3.957e-15
1.6	0.24	1.85	1.85	7.105e-15	3.842e-15
1.62	0.24	1.904	1.904	7.105e-15	3.731e-15
1.64	0.24	1.96	1.96	6.217e-15	3.172e-15
1.66	0.24	2.016	2.016	6.217e-15	3.083e-15
1.68	0.24	2.074	2.074	6.661e-15	3.212e-15
1.7	0.24	2.132	2.132	6.661e-15	3.125e-15
1.72	0.24	2.19	2.19	5.773e-15	2.636e-15
1.74	0.24	2.25	2.25	5.773e-15	2.566e-15
1.76	0.24	2.31	2.31	5.773e-15	2.499e-15
1.78	0.24	2.372	2.372	5.773e-15	2.434e-15
1.8	0.24	2.434	2.434	6.217e-15	2.555e-15
1.82	0.24	2.496	2.496	5.773e-15	2.313e-15
1.84	0.24	2.56	2.56	3.553e-15	1.388e-15
1.86	0.24	2.624	2.624	2.665e-15	1.015e-15
1.88	0.24	2.69	2.69	2.22e-15	8.256e-16
1.9	0.24	2.756	2.756	8.882e-16	3.223e-16
1.92	0.24	2.822	2.822	8.882e-16	3.147e-16
1.94	0.24	2.89	2.89	8.882e-16	3.073e-16
1.96	0.24	2.958	2.958	8.882e-16	3.002e-16
1.98	0.24	3.028	3.028	4.441e-16	1.467e-16
1.02	0.28	0.5476	0.5476	3.331e-16	6.082e-16
1.04	0.28	0.5776	0.5776	5.551e-16	9.611e-16
1.06	0.28	0.6084	0.6084	6.661e-16	1.095e-15
1.08	0.28	0.64	0.64	8.882e-16	1.388e-15
1.1	0.28	0.6724	0.6724	9.992e-16	1.486e-15
1.12	0.28	0.7056	0.7056	1.221e-15	1.731e-15
1.14	0.28	0.7396	0.7396	1.332e-15	1.801e-15
1.16	0.28	0.7744	0.7744	1.221e-15	1.577e-15
1.18	0.28	0.81	0.81	1.443e-15	1.782e-15
1.2	0.28	0.8464	0.8464	1.554e-15	1.836e-15
1.22	0.28	0.8836	0.8836	1.554e-15	1.759e-15
1.24	0.28	0.9216	0.9216	1.776e-15	1.927e-15
1.26	0.28	0.9604	0.9604	1.887e-15	1.965e-15
1.28	0.28	1	1	2.22e-15	2.22e-15
1.3	0.28	1.04	1.04	2.442e-15	2.348e-15
1.32	0.28	1.082	1.082	2.887e-15	2.669e-15
1.34	0.28	1.124	1.124	3.331e-15	2.964e-15
1.36	0.28	1.166	1.166	3.331e-15	2.856e-15
1.38	0.28	1.21	1.21	4.219e-15	3.487e-15
1.4	0.28	1.254	1.254	4.885e-15	3.894e-15
1.42	0.28	1.3	1.3	5.995e-15	4.613e-15
1.44	0.28	1.346	1.346	6.217e-15	4.62e-15
1.46	0.28	1.392	1.392	6.883e-15	4.944e-15
1.48	0.28	1.44	1.44	7.327e-15	5.089e-15
1.5	0.28	1.488	1.488	7.55e-15	5.072e-15
1.52	0.28	1.538	1.538	7.994e-15	5.199e-15
1.54	0.28	1.588	1.588	7.772e-15	4.895e-15
1.56	0.28	1.638	1.638	7.994e-15	4.879e-15
1.58	0.28	1.69	1.69	8.438e-15	4.993e-15
1.6	0.28	1.742	1.742	8.882e-15	5.097e-15
1.62	0.28	1.796	1.796	8.882e-15	4.946e-15
1.64	0.28	1.85	1.85	8.216e-15	4.442e-15
1.66	0.28	1.904	1.904	7.772e-15	4.081e-15
1.68	0.28	1.96	1.96	7.772e-15	3.965e-15
1.7	0.28	2.016	2.016	7.105e-15	3.524e-15
1.72	0.28	2.074	2.074	6.217e-15	2.998e-15
1.74	0.28	2.132	2.132	5.773e-15	2.708e-15
1.76	0.28	2.19	2.19	6.661e-15	3.041e-15
1.78	0.28	2.25	2.25	6.661e-15	2.961e-15
1.8	0.28	2.31	2.31	6.661e-15	2.883e-15
1.82	0.28	2.372	2.372	6.661e-15	2.809e-15
1.84	0.28	2.434	2.434	4.885e-15	2.007e-15
1.86	0.28	2.496	2.496	3.997e-15	1.601e-15
1.88	0.28	2.56	2.56	2.665e-15	1.041e-15
1.9	0.28	2.624	2.624	1.332e-15	5.076e-16
1.92	0.28	2.69	2.69	4.441e-16	1.651e-16
1.94	0.28	2.756	2.756	4.441e-16	1.612e-16
1.96	0.28	2.822	2.822	4.441e-16	1.573e-16
1.98	0.28	2.89	2.89	0	0
1.02	0.32	0.49	0.49	1.665e-16	3.399e-16
1.04	0.32	0.5184	0.5184	3.331e-16	6.425e-16
1.06	0.32	0.5476	0.5476	3.331e-16	6.082e-16
1.08	0.32	0.5776	0.5776	4.441e-16	7.689e-16
1.1	0.32	0.6084	0.6084	6.661e-16	1.095e-15
1.12	0.32	0.64	0.64	9.992e-16	1.561e-15
1.14	0.32	0.6724	0.6724	1.221e-15	1.816e-15
1.16	0.32	0.7056	0.7056	9.992e-16	1.416e-15
1.18	0.32	0.7396	0.7396	1.11e-15	1.501e-15
1.2	0.32	0.7744	0.7744	1.221e-15	1.577e-15
1.22	0.32	0.81	0.81	1.332e-15	1.645e-15
1.24	0.32	0.8464	0.8464	1.554e-15	1.836e-15
1.26	0.32	0.8836	0.8836	1.998e-15	2.262e-15
1.28	0.32	0.9216	0.9216	2.22e-15	2.409e-15
1.3	0.32	0.9604	0.9604	2.331e-15	2.428e-15
1.32	0.32	1	1	2.665e-15	2.665e-15
1.34	0.32	1.04	1.04	3.109e-15	2.988e-15
1.36	0.32	1.082	1.082	3.553e-15	3.285e-15
1.38	0.32	1.124	1.124	3.997e-15	3.557e-15
1.4	0.32	1.166	1.166	4.885e-15	4.188e-15
1.42	0.32	1.21	1.21	5.773e-15	4.771e-15
1.44	0.32	1.254	1.254	6.439e-15	5.133e-15
1.46	0.32	1.3	1.3	7.105e-15	5.467e-15
1.48	0.32	1.346	1.346	7.327e-15	5.446e-15
1.5	0.32	1.392	1.392	7.55e-15	5.422e-15
1.52	0.32	1.44	1.44	7.994e-15	5.551e-15
1.54	0.32	1.488	1.488	8.438e-15	5.669e-15
1.56	0.32	1.538	1.538	9.104e-15	5.921e-15
1.58	0.32	1.588	1.588	9.326e-15	5.874e-15
1.6	0.32	1.638	1.638	9.77e-15	5.963e-15
1.62	0.32	1.69	1.69	9.548e-15	5.65e-15
1.64	0.32	1.742	1.742	9.548e-15	5.48e-15
1.66	0.32	1.796	1.796	9.548e-15	5.317e-15
1.68	0.32	1.85	1.85	9.104e-15	4.922e-15
1.7	0.32	1.904	1.904	8.438e-15	4.431e-15
1.72	0.32	1.96	1.96	7.105e-15	3.625e-15
1.74	0.32	2.016	2.016	7.105e-15	3.524e-15
1.76	0.32	2.074	2.074	6.661e-15	3.212e-15
1.78	0.32	2.132	2.132	5.329e-15	2.5e-15
1.8	0.32	2.19	2.19	4.441e-15	2.027e-15
1.82	0.32	2.25	2.25	4.441e-15	1.974e-15
1.84	0.32	2.31	2.31	3.997e-15	1.73e-15
1.86	0.32	2.372	2.372	3.109e-15	1.311e-15
1.88	0.32	2.434	2.434	2.22e-15	9.124e-16
1.9	0.32	2.496	2.496	1.332e-15	5.337e-16
1.92	0.32	2.56	2.56	8.882e-16	3.469e-16
1.94	0.32	2.624	2.624	8.882e-16	3.384e-16
1.96	0.32	2.69	2.69	8.882e-16	3.302e-16
1.98	0.32	2.756	2.756	4.441e-16	1.612e-16
1.02	0.36	0.4356	0.4356	2.776e-16	6.372e-16
1.04	0.36	0.4624	0.4624	3.886e-16	8.404e-16
1.06	0.36	0.49	0.49	4.441e-16	9.063e-16
1.08	0.36	0.5184	0.5184	4.441e-16	8.567e-16
1.1	0.36	0.5476	0.5476	5.551e-16	1.014e-15
1.12	0.36	0.5776	0.5776	7.772e-16	1.345e-15
1.14	0.36	0.6084	0.6084	7.772e-16	1.277e-15
1.16	0.36	0.64	0.64	7.772e-16	1.214e-15
1.18	0.36	0.6724	0.6724	1.11e-15	1.651e-15
1.2	0.36	0.7056	0.7056	1.443e-15	2.045e-15
1.22	0.36	0.7396	0.7396	1.665e-15	2.252e-15
1.24	0.36	0.7744	0.7744	1.998e-15	2.581e-15
1.26	0.36	0.81	0.81	2.442e-15	3.015e-15
1.28	0.36	0.8464	0.8464	2.442e-15	2.886e-15
1.3	0.36	0.8836	0.8836	2.776e-15	3.141e-15
1.32	0.36	0.9216	0.9216	3.109e-15	3.373e-15
1.34	0.36	0.9604	0.9604	3.664e-15	3.815e-15
1.36	0.36	1	1	3.775e-15	3.775e-15
1.38	0.36	1.04	1.04	4.441e-15	4.268e-15
1.4	0.36	1.082	1.082	5.551e-15	5.132e-15
1.42	0.36	1.124	1.124	6.217e-15	5.533e-15
1.44	0.36	1.166	1.166	6.883e-15	5.901e-15
1.46	0.36	1.21	1.21	7.772e-15	6.423e-15
1.48	0.36	1.254	1.254	8.216e-15	6.549e-15
1.5	0.36	1.3	1.3	8.438e-15	6.493e-15
1.52	0.36	1.346	1.346	8.66e-15	6.436e-15
1.54	0.36	1.392	1.392	8.882e-15	6.379e-15
1.56	0.36	1.44	1.44	9.326e-15	6.476e-15
1.58	0.36	1.488	1.488	9.77e-15	6.564e-15
1.6	0.36	1.538	1.538	9.992e-15	6.498e-15
1.62	0.36	1.588	1.588	1.066e-14	6.713e-15
1.64	0.36	1.638	1.638	1.11e-14	6.776e-15
1.66	0.36	1.69	1.69	1.11e-14	6.569e-15
1.68	0.36	1.742	1.742	1.11e-14	6.372e-15
1.7	0.36	1.796	1.796	1.021e-14	5.688e-15
1.72	0.36	1.85	1.85	8.438e-15	4.562e-15
1.74	0.36	1.904	1.904	7.55e-15	3.964e-15
1.76	0.36	1.96	1.96	6.883e-15	3.512e-15
1.78	0.36	2.016	2.016	6.217e-15	3.083e-15
1.8	0.36	2.074	2.074	6.217e-15	2.998e-15
1.82	0.36	2.132	2.132	5.329e-15	2.5e-15
1.84	0.36	2.19	2.19	4.885e-15	2.23e-15
1.86	0.36	2.25	2.25	3.997e-15	1.776e-15
1.88	0.36	2.31	2.31	3.997e-15	1.73e-15
1.9	0.36	2.372	2.372	3.109e-15	1.311e-15
1.92	0.36	2.434	2.434	2.665e-15	1.095e-15
1.94	0.36	2.496	2.496	2.22e-15	8.895e-16
1.96	0.36	2.56	2.56	2.22e-15	8.674e-16
1.98	0.36	2.624	2.624	1.332e-15	5.076e-16
1.02	0.4	0.3844	0.3844	2.776e-16	7.22e-16
1.04	0.4	0.4096	0.4096	3.331e-16	8.132e-16
1.06	0.4	0.4356	0.4356	3.331e-16	7.646e-16
1.08	0.4	0.4624	0.4624	4.441e-16	9.604e-16
1.1	0.4	0.49	0.49	4.441e-16	9.063e-16
1.12	0.4	0.5184	0.5184	4.441e-16	8.567e-16
1.14	0.4	0.5476	0.5476	7.772e-16	1.419e-15
1.16	0.4	0.5776	0.5776	6.661e-16	1.153e-15
1.18	0.4	0.6084	0.6084	8.882e-16	1.46e-15
1.2	0.4	0.64	0.64	1.332e-15	2.082e-15
1.22	0.4	0.6724	0.6724	1.443e-15	2.146e-15
1.24	0.4	0.7056	0.7056	1.554e-15	2.203e-15
1.26	0.4	0.7396	0.7396	1.887e-15	2.552e-15
1.28	0.4	0.7744	0.7744	1.998e-15	2.581e-15
1.3	0.4	0.81	0.81	2.442e-15	3.015e-15
1.32	0.4	0.8464	0.8464	2.887e-15	3.41e-15
1.34	0.4	0.8836	0.8836	3.553e-15	4.021e-15
1.36	0.4	0.9216	0.9216	3.553e-15	3.855e-15
1.38	0.4	0.9604	0.9604	3.997e-15	4.162e-15
1.4	0.4	1	1	4.774e-15	4.774e-15
1.42	0.4	1.04	1.04	5.995e-15	5.762e-15
1.44	0.4	1.082	1.082	6.439e-15	5.953e-15
1.46	0.4	1.124	1.124	6.883e-15	6.126e-15
1.48	0.4	1.166	1.166	7.327e-15	6.282e-15
1.5	0.4	1.21	1.21	7.772e-15	6.423e-15
1.52	0.4	1.254	1.254	8.216e-15	6.549e-15
1.54	0.4	1.3	1.3	8.66e-15	6.663e-15
